ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,mturkid,Q2,Q5,introtime_1,introtime_2,introtime_3,introtime_4,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,team_inst,team1,team2,team3,team4,team5,team6,team7,team8,Q140,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,sex,age,DO-BR-FL_19,DO-BR-FL_37,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-BL-Team,DO-BL-Competence,DO-Q-sen2,DO-Q-sen1,DO-Q-sen6,DO-Q-sen3,DO-Q-sen5,DO-Q-sen7,DO-Q-sen8,DO-Q-sen4,LocationLatitude,LocationLongitude,LocationAccuracy
R_bENY8uGwETahHuZ,Default Response Set,Anonymous,,,24.205.87.49,0,29/02/16 22:52,29/02/16 22:57,1,961419,A2VTCD0KE6U9RA,1,1,0,0,1.418,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,canada,china,turkey,afghanistan,mexico,brazil,argentina,russia,france,norway,spain,cuba,,,,,,,,,,,,,4,3,2,8,2,7,3,8,1,4,5,4,4,3,4,3,5,1,3,5,5,4,4,5,4,2,1,27,Presentation 1 inverse,Competence|Team,,f1|sen05n|f2|sen03p|f3|sen07n|f4|sen01p|f5|sen04p|f6|sen06n|f7|sen08n|f8|sen02p,sen7|sen2|sen8|sen5|sen3|sen4|sen6|sen1,team_inst|team2|team6|team7|team4|team8|team1|team5|team3,Q140|comp8|comp7|comp2|comp4|comp3|comp1|comp5|comp6,1|6|5|2|8|7|4|3,1|2|3|4|5|6|7|8,4|8|6|1|7|3|2|5,6|3|1|2|4|8|7|5,5|6|7|8|2|3|1|4,3|8|5|2|7|6|4|1,1|2|7|3|4|8|6|5,8|7|4|2|5|3|1|6,34.16949463,-118.1222992,-1
R_1XNmXnrJBT3Yw73,Default Response Set,Anonymous,,,107.213.216.165,0,29/02/16 22:51,29/02/16 22:57,1,598376,A7E03QY7B281X,1,1,0,0,1.745,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United states,Africa,Germany,Dubai,Brazil,Ecuador,Cuba,,,,,,,,,,,,,,,,,,,8,2,5,8,7,1,1,2,1,6,6,6,6,6,6,6,6,1,6,5,6,5,6,5,6,6,2,63,Presentation 1,Team|Competence,f1|sen02p|f2|sen08n|f3|sen03p|f4|sen06n|f5|sen07n|f6|sen04p|f7|sen01p|f8|sen05n,,sen3|sen4|sen8|sen7|sen2|sen5|sen6|sen1,team_inst|team5|team7|team2|team8|team1|team6|team3|team4,Q140|comp6|comp7|comp4|comp2|comp8|comp1|comp5|comp3,5|1|4|3|8|2|7|6,1|2|3|4|5|6|7|8,4|5|2|6|7|8|3|1,8|3|2|1|4|5|7|6,2|4|8|6|1|7|5|3,8|7|3|2|5|4|6|1,8|3|7|2|5|1|4|6,2|4|6|7|1|5|8|3,25.59739685,-80.40309906,-1
R_8c6Mtl4RVBLqFPD,Default Response Set,Anonymous,,,68.99.135.59,0,29/02/16 22:52,29/02/16 22:57,1,872585,A1489QNXV5IM6O,1,1,0,0,2.224,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,america,england,poland,china,japan,syria,iraq,iran,germany,russia,france,zimbabwe,canada,mexico,cuba,chile,,,,,,,,,,5,1,5,8,1,3,3,4,1,5,3,5,3,5,6,2,3,1,5,3,5,2,6,5,3,4,2,33,Presentation 1,Competence|Team,f1|sen04p|f2|sen05n|f3|sen01p|f4|sen08n|f5|sen07n|f6|sen02p|f7|sen03p|f8|sen06n,,sen5|sen4|sen8|sen3|sen2|sen6|sen1|sen7,team_inst|team3|team7|team4|team5|team2|team6|team1|team8,Q140|comp1|comp5|comp2|comp6|comp4|comp7|comp3|comp8,6|7|2|3|5|4|1|8,1|2|3|4|5|6|7|8,4|6|1|8|7|2|5|3,2|5|1|6|8|3|4|7,3|5|1|7|6|4|2|8,7|4|5|2|6|3|8|1,1|3|7|4|8|6|2|5,8|5|7|2|3|6|1|4,33.26950073,-111.7129974,-1
R_9nx9WSnVP6FR5wF,Default Response Set,Anonymous,,,100.15.32.210,0,29/02/16 22:49,29/02/16 22:57,1,339779, A2UJPX2FRUAGCQ,1,1,3.59,148.193,149.117,2,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Argentina,Afghanastan,Europe,Asia,Australia,,,,,,,,,,,,,,,,,,,,,5,7,1,8,4,2,3,6,1,7,1,7,1,7,5,2,1,1,7,1,7,5,4,3,7,1,2,24,Presentation 1,Competence|Team,f1|sen03p|f2|sen06n|f3|sen04p|f4|sen08n|f5|sen07n|f6|sen01p|f7|sen02p|f8|sen05n,,sen2|sen6|sen7|sen4|sen3|sen8|sen1|sen5,team_inst|team5|team6|team3|team2|team1|team8|team4|team7,Q140|comp1|comp2|comp6|comp5|comp7|comp4|comp8|comp3,1|7|5|6|2|8|3|4,1|2|3|4|5|6|7|8,4|8|6|5|2|3|1|7,2|6|4|5|3|8|1|7,2|4|6|1|5|8|7|3,2|6|8|7|5|1|4|3,2|1|3|8|7|5|4|6,6|7|2|8|5|4|3|1,38.62519836,-76.87799835,-1
R_3IAQ4Mw1OakiNhj,Default Response Set,Anonymous,,,184.9.186.107,0,29/02/16 22:51,29/02/16 22:58,1,942137,A1FLBAE4T5W6YE,1,1,0,0,30.245,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Argentia,France,Britland,Spain,Italy,Ger,,,,,,,,,,,,,,,,,,,,4,3,2,8,5,6,1,8,1,4,5,5,6,5,3,4,3,1,3,6,5,7,5,3,4,2,2,33,Presentation 1 inverse,Team|Competence,,f1|sen07n|f2|sen03p|f3|sen05n|f4|sen01p|f5|sen04p|f6|sen06n|f7|sen08n|f8|sen02p,sen1|sen6|sen7|sen3|sen8|sen5|sen4|sen2,team_inst|team6|team1|team8|team3|team4|team2|team5|team7,Q140|comp4|comp6|comp7|comp8|comp2|comp1|comp3|comp5,7|2|4|3|1|8|5|6,1|2|3|4|5|6|7|8,1|6|4|5|3|8|2|7,2|6|8|3|1|4|7|5,1|4|6|2|5|7|3|8,8|1|7|2|6|4|5|3,2|7|8|1|4|6|5|3,6|2|8|4|5|1|3|7,39.2953949,-78.73110199,-1
R_bHkSPInwsrmkxqR,Default Response Set,Anonymous,,,192.183.8.51,0,29/02/16 22:51,29/02/16 22:58,1,713411,A11QDNT3W7DT7K,1,1,0,0,57.156,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Russia,Germany,France,England,Scotland,Iceland,Italy,France,Belgium,Netherlands,Turkey,Hungary,Niger,Chad,Egypt,Australia,China,Japan,South Korea,North Korea,Cambodia,Japan,4,3,7,6,5,1,8,3,1,2,5,4,6,6,4,3,3,1,2,5,4,6,5,4,5,3,1,31,Presentation 1 inverse,Competence|Team,,f1|sen06n|f2|sen03p|f3|sen07n|f4|sen01p|f5|sen02p|f6|sen05n|f7|sen08n|f8|sen04p,sen5|sen6|sen3|sen4|sen2|sen7|sen1|sen8,team_inst|team7|team8|team4|team1|team5|team3|team6|team2,Q140|comp2|comp6|comp8|comp5|comp7|comp1|comp4|comp3,2|3|8|5|7|1|4|6,1|2|3|4|5|6|7|8,5|2|3|4|6|8|7|1,3|6|7|2|8|5|1|4,5|2|1|7|6|4|3|8,4|7|3|2|6|8|1|5,6|3|7|4|1|2|5|8,1|7|4|8|2|3|5|6,42.78259277,-84.58460236,-1
R_e3EXCK1CexoNMhL,Default Response Set,Anonymous,,,108.66.166.194,0,29/02/16 22:51,29/02/16 23:00,1,575506,A31GFFC6UKDYJL,1,1,5.536,166.839,167.949,4,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Mexico,Canada,Brazil,Venezuela,Peru,Argentina,Germany,Switzerland,France,Italy,Great Briton,,,,,,,,,,,,,,2,1,8,5,6,3,5,7,1,6,7,2,5,3,3,2,7,1,5,7,2,6,6,3,3,7,1,50,Presentation 1 inverse,Team|Competence,,f1|sen07n|f2|sen01p|f3|sen05n|f4|sen02p|f5|sen04p|f6|sen08n|f7|sen06n|f8|sen03p,sen3|sen1|sen7|sen2|sen4|sen6|sen8|sen5,team_inst|team6|team2|team5|team1|team3|team4|team7|team8,Q140|comp7|comp8|comp3|comp2|comp5|comp1|comp6|comp4,8|4|3|7|1|2|5|6,1|2|3|4|5|6|7|8,3|7|1|8|4|5|6|2,2|8|6|1|4|7|5|3,4|5|7|1|2|6|8|3,3|1|5|6|8|2|4|7,5|3|7|4|8|6|1|2,6|4|1|7|2|3|8|5,37.14889526,-93.26139832,-1
R_aVFfLOJBdD3hMS9,Default Response Set,Anonymous,,,108.38.121.217,0,29/02/16 22:53,29/02/16 23:01,1,508096,A3VP27UUQ34OXK,1,1,0,0,115.983,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Italy,Africa,Japan,China,Canada,Spain,England,,,,,,,,,,,,,,,,,,6,3,1,3,5,5,4,8,1,7,3,7,2,3,7,5,6,1,7,3,6,2,3,7,7,6,2,53,Presentation 1,Team|Competence,f1|sen03p|f2|sen08n|f3|sen02p|f4|sen07n|f5|sen06n|f6|sen01p|f7|sen04p|f8|sen05n,,sen1|sen7|sen3|sen5|sen8|sen2|sen4|sen6,team_inst|team5|team8|team4|team2|team1|team3|team6|team7,Q140|comp8|comp6|comp1|comp4|comp2|comp3|comp5|comp7,5|4|3|2|1|8|7|6,1|2|3|4|5|6|7|8,7|3|1|6|2|4|8|5,4|7|6|3|1|5|8|2,3|4|8|2|1|6|7|5,7|6|8|4|1|2|3|5,3|2|1|7|4|5|8|6,4|1|7|6|3|2|5|8,33.94569397,-118.0388031,-1
R_6g4VqfnKed59sW1,Default Response Set,Anonymous,,,24.14.209.215,0,29/02/16 22:56,29/02/16 23:02,1,411518,A115A6OQBJFVVS,1,1,0,0,46.827,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Switzerland,Germany,Italy,France,USSR,Mexico,Honduras,Nigeria,Netherlands,Amsterdam,,,,,,,,,,,,,,,1,7,2,6,4,5,5,8,1,4,4,5,1,4,5,4,4,1,5,2,2,1,3,4,5,5,2,52,Presentation 1,Competence|Team,f1|sen01p|f2|sen08n|f3|sen04p|f4|sen05n|f5|sen07n|f6|sen03p|f7|sen02p|f8|sen06n,,sen1|sen5|sen4|sen2|sen6|sen3|sen7|sen8,team_inst|team5|team7|team8|team1|team3|team6|team2|team4,Q140|comp6|comp7|comp5|comp3|comp8|comp1|comp2|comp4,8|1|6|3|5|7|2|4,1|2|3|4|5|6|7|8,8|1|5|6|7|3|4|2,3|7|1|5|8|4|6|2,3|8|6|2|4|7|5|1,5|7|8|2|6|1|3|4,3|8|2|1|5|4|7|6,2|6|3|5|7|4|8|1,41.51289368,-87.96050262,-1
R_7OQJXHOSwCrkYcZ,Default Response Set,Anonymous,,,71.194.237.218,0,29/02/16 22:57,29/02/16 23:03,1,811993,AI7YTRYN64K0Z,1,1,0,0,1.765,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Germany,Poland,Mexico,England,Brazil,Sweden,,,,,,,,,,,,,,,,,,7,6,5,5,1,7,5,4,1,3,6,4,2,5,4,5,4,1,7,7,7,7,7,7,7,7,1,22,Presentation 1 inverse,Team|Competence,,f1|sen05n|f2|sen03p|f3|sen06n|f4|sen01p|f5|sen02p|f6|sen07n|f7|sen08n|f8|sen04p,sen8|sen3|sen5|sen7|sen1|sen6|sen2|sen4,team_inst|team4|team8|team6|team1|team7|team2|team3|team5,Q140|comp4|comp8|comp5|comp7|comp3|comp6|comp1|comp2,6|5|3|4|7|1|2|8,1|2|3|4|5|6|7|8,5|2|8|4|1|3|6|7,4|2|3|1|5|6|8|7,4|7|1|5|6|8|3|2,7|8|4|5|6|2|3|1,5|3|6|1|2|4|7|8,6|5|1|7|2|4|3|8,41.4631958,-87.69300079,-1
R_00oYygUPRaqaEJf,Default Response Set,Anonymous,,,73.250.54.57,0,29/02/16 22:51,29/02/16 23:03,1,834790,A3F3FYSJA57J0E,1,1,7.545,7.545,261.44,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Iran,UK,Germany,Nepal,Saudi Arabia,Kenya,Morocco,India,Russia,Hungary,Spain,Portugal,France,B,,,,,,,,,8,5,3,6,7,6,1,7,1,2,6,4,7,5,3,2,3,1,2,6,3,7,6,3,5,5,1,45,Presentation 1 inverse,Competence|Team,,f1|sen07n|f2|sen01p|f3|sen08n|f4|sen02p|f5|sen04p|f6|sen05n|f7|sen06n|f8|sen03p,sen1|sen6|sen4|sen5|sen2|sen3|sen7|sen8,team_inst|team6|team8|team1|team3|team5|team7|team2|team4,Q140|comp7|comp8|comp3|comp2|comp5|comp4|comp1|comp6,8|6|5|1|7|2|3|4,1|2|3|4|5|6|7|8,5|1|8|2|6|4|3|7,4|7|6|3|2|1|5|8,8|2|3|1|6|4|5|7,4|1|8|3|5|2|6|7,8|3|4|7|6|2|5|1,6|4|5|1|8|7|3|2,38.67799377,-77.31970215,-1
R_4YBVvuRUgqPmxvv,Default Response Set,Anonymous,,,98.21.207.6,0,29/02/16 22:56,29/02/16 23:03,1,429653,A34VJG7ZCJ8LX,1,1,4.647,5.627,62.102,2,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,MEXICO,BRAZIL,AFRICA,CANADA,VENEZUALA,PANAMA,IRELAND,SCOTLAND,CHINA,JAPAN,RUSSIA,POLAND,GERMANY,SWEDEN,SWI,,,,,,,,,,6,3,1,4,4,5,2,5,1,6,2,7,4,4,7,6,5,1,6,1,7,7,7,6,6,7,2,40,Presentation 1,Team|Competence,f1|sen01p|f2|sen07n|f3|sen02p|f4|sen05n|f5|sen08n|f6|sen04p|f7|sen03p|f8|sen06n,,sen4|sen3|sen7|sen8|sen1|sen5|sen6|sen2,team_inst|team2|team4|team7|team8|team6|team1|team3|team5,Q140|comp6|comp5|comp2|comp7|comp3|comp1|comp8|comp4,2|5|3|8|1|4|6|7,1|2|3|4|5|6|7|8,4|6|7|1|8|3|5|2,7|2|4|3|6|8|5|1,8|2|5|7|4|1|6|3,6|1|5|7|8|2|3|4,3|6|1|2|5|4|8|7,5|4|6|8|2|1|7|3,33.97920227,-81.2589035,-1
R_bpfcJpyUnCixcl7,Default Response Set,Anonymous,,,67.60.191.92,0,29/02/16 22:58,29/02/16 23:05,1,338098,A2WF8JGMNB4UEN,1,1,0,0,46.184,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Zimbabwe,Canada,Nigeria,Uganda,England,Germany,France,Italy,Spain,Netherlands,Mexico,Portugal,Ecuador,Guatamala,Peru,Chile,,,,,,,,,,8,5,2,4,7,1,6,3,1,4,6,2,6,4,2,3,6,1,4,6,2,6,4,2,2,6,1,32,Presentation 1 inverse,Team|Competence,,f1|sen06n|f2|sen03p|f3|sen08n|f4|sen04p|f5|sen02p|f6|sen07n|f7|sen05n|f8|sen01p,sen5|sen6|sen3|sen8|sen4|sen1|sen7|sen2,team_inst|team7|team3|team1|team8|team4|team2|team6|team5,Q140|comp2|comp4|comp3|comp7|comp8|comp1|comp6|comp5,5|1|3|2|6|4|7|8,1|2|3|4|5|6|7|8,1|2|3|4|5|7|8|6,4|5|7|1|6|8|2|3,6|2|7|4|5|8|1|3,5|8|6|7|1|2|4|3,8|5|1|4|2|3|6|7,8|1|7|6|3|4|2|5,43.59519958,-116.1954041,-1
R_4PgnqEHyZEimAFT,Default Response Set,Anonymous,,,75.133.239.13,0,29/02/16 22:58,29/02/16 23:05,1,893899,A2H5YEOMOPC9G0,1,1,0,0,78.363,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Canada,United States,Mexico,Germany,Russia,Australia,Morocco,Agentina,Jamaca,Spain,France,England,Scotland,Ireland,Greenland,Iceland,Brazil,Bolivia,Kenya,I,,,,,,8,6,4,1,2,8,7,1,1,6,5,6,7,5,6,5,6,1,5,5,6,7,5,6,6,6,2,27,Presentation 1,Competence|Team,f1|sen03p|f2|sen05n|f3|sen04p|f4|sen07n|f5|sen08n|f6|sen02p|f7|sen01p|f8|sen06n,,sen6|sen8|sen5|sen3|sen7|sen4|sen2|sen1,team_inst|team6|team4|team1|team8|team7|team3|team5|team2,Q140|comp1|comp4|comp8|comp3|comp5|comp7|comp6|comp2,1|2|6|8|7|5|4|3,1|2|3|4|5|6|7|8,7|2|6|8|5|4|1|3,2|8|5|6|1|3|7|4,7|5|4|8|2|6|1|3,1|2|3|6|7|8|4|5,7|6|3|5|2|1|4|8,6|1|7|5|3|4|8|2,44.34150696,-84.18759918,-1
R_24RMgynn80R5n1z,Default Response Set,Anonymous,,,24.15.171.133,0,29/02/16 22:59,29/02/16 23:06,1,404827,A1R6ZLM9V362F7,1,1,0,0,89.075,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,canada,mexico,panama,columbia,venezuela,cuba,peru,brazil,south africa,zimbabwe,niger,nigeria,ukriane,russia,england,spain,france,germany,poland,norway,sweden,,,,4,2,8,7,6,1,6,3,1,1,7,1,7,5,1,6,7,1,1,7,1,7,6,1,7,6,1,34,Presentation 1 inverse,Competence|Team,,f1|sen06n|f2|sen04p|f3|sen05n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen08n|f8|sen02p,sen1|sen3|sen2|sen7|sen6|sen8|sen4|sen5,team_inst|team7|team2|team8|team5|team6|team4|team1|team3,Q140|comp1|comp5|comp6|comp7|comp3|comp8|comp2|comp4,7|8|6|2|5|4|3|1,1|2|3|4|5|6|7|8,8|1|4|2|7|6|3|5,5|8|2|1|6|7|3|4,3|2|8|6|4|7|5|1,5|8|1|4|7|6|3|2,1|4|6|8|2|7|3|5,6|5|2|7|1|3|8|4,41.73510742,-88.04470062,-1
R_eVU33YcCsJAMrR3,Default Response Set,Anonymous,,,76.115.235.206,0,29/02/16 22:54,29/02/16 23:06,1,758248,A3Q6K8V3NWGF1H,1,1,147.143,161.396,171.329,2,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,united states ,england,australia,germany,france,new zealand,africa,sweden,pol,,,,,,,,,,,,,,,,,8,5,1,3,6,8,2,7,1,7,7,7,1,7,7,7,7,1,6,7,7,1,7,6,6,6,2,26,Presentation 1,Team|Competence,f1|sen02p|f2|sen05n|f3|sen04p|f4|sen07n|f5|sen08n|f6|sen03p|f7|sen01p|f8|sen06n,,sen5|sen1|sen7|sen6|sen2|sen8|sen4|sen3,team_inst|team5|team1|team3|team2|team8|team7|team6|team4,Q140|comp2|comp1|comp6|comp3|comp4|comp8|comp7|comp5,3|7|2|8|1|5|6|4,1|2|3|4|5|6|7|8,3|2|1|8|4|5|7|6,4|8|7|5|6|1|3|2,4|5|6|3|7|8|1|2,8|6|4|5|1|3|7|2,6|4|1|2|3|5|7|8,3|4|5|2|8|6|1|7,45.5072937,-122.6931992,-1
R_dp1BotR0iuSulEN,Default Response Set,Anonymous,,,65.191.163.66,0,29/02/16 22:52,29/02/16 23:06,1,578915,A1OZL7QG65HABF,1,1,43.291,43.291,225.72,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,England,Spain,Russia,Ukraine,Austrailia,Egypt,Israel,Greece,Portugal,Norway,Finland,Iceland,Mexico,Guiana,South Africa,M,,,,,,,,5,8,2,4,7,1,6,3,1,2,6,1,7,7,1,2,7,1,2,7,2,6,6,1,3,7,1,43,Presentation 1 inverse,Competence|Team,,f1|sen06n|f2|sen03p|f3|sen08n|f4|sen04p|f5|sen01p|f6|sen07n|f7|sen05n|f8|sen02p,sen7|sen6|sen4|sen3|sen5|sen2|sen8|sen1,team_inst|team6|team2|team8|team3|team4|team5|team7|team1,Q140|comp3|comp6|comp1|comp8|comp7|comp4|comp2|comp5,2|6|5|3|1|7|8|4,1|2|3|4|5|6|7|8,1|6|7|2|5|4|8|3,4|6|5|2|8|7|1|3,7|1|8|4|6|5|3|2,4|2|6|8|1|5|3|7,7|6|3|4|2|5|8|1,8|1|6|5|7|3|4|2,35.02459717,-78.99680328,-1
R_51NBoY5lXMN8nVH,Default Response Set,Anonymous,,,24.254.212.144,0,29/02/16 22:59,29/02/16 23:08,1,614758, AWVIOLZUKBNVU,1,1,3.632,3.632,60.906,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,hungaryr,romania,russia,ukraine,china,japan,,,,,,,,,,,,,,,,,,,1,3,7,6,3,7,5,8,1,6,5,7,5,5,5,6,5,1,6,5,7,5,5,5,5,5,1,37,Presentation 1,Competence|Team,f1|sen01p|f2|sen07n|f3|sen02p|f4|sen06n|f5|sen05n|f6|sen03p|f7|sen04p|f8|sen08n,,sen1|sen2|sen8|sen5|sen6|sen7|sen4|sen3,team_inst|team6|team5|team8|team4|team1|team7|team3|team2,Q140|comp7|comp1|comp8|comp6|comp5|comp3|comp2|comp4,3|4|1|6|8|7|5|2,1|2|3|4|5|6|7|8,6|2|8|1|3|7|5|4,5|2|3|8|4|7|1|6,1|6|2|3|4|8|7|5,4|3|8|2|1|7|6|5,7|3|2|8|4|5|1|6,7|2|4|3|8|6|1|5,36.79679871,-76.17669678,-1
R_6lLM2u8KFAWVP01,Default Response Set,Anonymous,,,108.46.174.86,0,29/02/16 23:02,29/02/16 23:12,1,246295,A2G7N0X0PNX0EE,1,1,2.342,14.294,45.199,2,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,China,France,Spain,Greece,Germany,Italy,England,Ireland,Egypt,U.S.,Australia,Austria,Canada,Mexico,Cuba,Venezuela,Japan,N,,,,,,,,2,4,6,8,7,7,1,3,1,1,6,1,5,7,2,3,6,1,1,6,3,6,7,2,3,5,1,29,Presentation 1 inverse,Competence|Team,,f1|sen07n|f2|sen01p|f3|sen08n|f4|sen02p|f5|sen03p|f6|sen06n|f7|sen05n|f8|sen04p,sen6|sen1|sen2|sen3|sen5|sen4|sen7|sen8,team_inst|team7|team3|team6|team2|team5|team4|team8|team1,Q140|comp3|comp1|comp6|comp7|comp5|comp2|comp4|comp8,1|2|8|5|3|4|7|6,1|2|3|4|5|6|7|8,1|5|2|6|8|3|4|7,5|1|2|6|7|8|4|3,4|5|6|3|7|1|8|2,8|5|2|1|4|6|7|3,4|2|1|7|8|6|3|5,8|6|2|5|4|3|7|1,40.57670593,-73.98999786,-1
R_5cB4y3VqGvHrZVH,Default Response Set,Anonymous,,,108.185.251.252,0,29/02/16 23:06,29/02/16 23:14,1,493468,A346UAH34GVOZX,1,1,1.894,1.894,106.917,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,canada,mexico,england,spain,france,italy,japan,korea,china,russia,kazakhstan,australia,new zealand,indonesia,malaysia,,,,,,,,,,7,5,3,8,2,8,4,1,1,3,6,6,2,4,5,6,3,1,4,6,6,2,3,3,5,4,2,56,Presentation 1,Competence|Team,f1|sen03p|f2|sen05n|f3|sen02p|f4|sen07n|f5|sen08n|f6|sen04p|f7|sen01p|f8|sen06n,,sen5|sen2|sen6|sen1|sen3|sen8|sen4|sen7,team_inst|team3|team7|team8|team4|team6|team5|team2|team1,Q140|comp1|comp8|comp3|comp7|comp5|comp2|comp4|comp6,4|7|6|2|1|5|8|3,1|2|3|4|5|6|7|8,8|7|5|4|1|2|6|3,7|1|8|4|6|5|3|2,4|5|7|6|3|2|1|8,2|5|6|7|4|1|8|3,6|4|7|8|2|1|5|3,3|4|5|6|7|1|8|2,34.40649414,-118.4015045,-1
R_cTJY03vUnO21vhP,Default Response Set,Anonymous,,,50.39.193.230,0,29/02/16 23:14,29/02/16 23:21,1,110884,AF33681RI3ES8,1,1,0,0,117.613,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,france,england,britian,spain,russia,cuba,canada,mexico,italy,egypt,iraq,iran,greece,brazil,,,,,,,,,,,8,1,8,8,1,7,6,4,1,3,5,4,2,4,6,4,6,1,4,6,4,3,5,5,4,6,1,47,Presentation 1 inverse,Competence|Team,,f1|sen06n|f2|sen02p|f3|sen05n|f4|sen01p|f5|sen04p|f6|sen07n|f7|sen08n|f8|sen03p,sen5|sen1|sen2|sen7|sen8|sen3|sen4|sen6,team_inst|team6|team8|team3|team2|team4|team5|team1|team7,Q140|comp6|comp1|comp7|comp3|comp8|comp4|comp2|comp5,8|2|1|6|4|3|7|5,1|2|3|4|5|6|7|8,7|6|4|3|2|8|5|1,7|3|4|8|2|1|5|6,8|1|5|3|4|2|6|7,1|3|2|5|4|7|8|6,6|4|7|3|5|2|8|1,2|7|1|3|8|5|6|4,45.47410583,-122.3787003,-1
