ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01nn,f2,sen02np,f3,sen03pn,f4,sen04pp,f5,sen05np,f6,sen06pn,f7,sen07nn,f8,sen08pp,f1,sen04pp,f2,sen03pn,f3,sen02np,f4,sen01nn,f5,sen08pp,f6,sen07nn,f7,sen06pn,f8,sen05np,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,peer,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-lead,DO-Q-peer,DO-Q-sen5,DO-Q-sen1,DO-Q-sen3,DO-Q-sen7,DO-Q-sen4,DO-Q-sen6,DO-Q-sen8,LocationLatitude,LocationLongitude,LocationAccuracy
R_5C7nKpGcbipSvQ1,Default Response Set,Anonymous,,,162.204.49.231,0,05/05/16 15:44,05/05/16 15:52,1,A1NSB6ENUIFTKO,1,1,0,0,47.779,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,China,Japan,Myanmar,Philippines,Vietnam,Russia,Iran,Israel,Germany,,,,,,,,,,,,,,,,5,,1,1,5,6,4,7,2,8,2,1,56,Peer prime,Presentation 1 inverse,,f4|sen04pp|f6|sen03pn|f5|sen02np|f8|sen01nn|f2|sen08pp|f1|sen07nn|f3|sen06pn|f7|sen05np,Q54|sen1|sen4|sen3|sen8|sen5|sen2|sen7|sen6,7|6|2|4|5|3|8|1,,7|1|6|3|8|4|2|5,2|5|1|7|8|6|3|4,1|2|3|4|5|6|7|8,7|3|8|6|4|1|5|2,2|6|3|5|8|1|4|7,8|6|3|4|5|2|1|7,7|2|3|4|1|6|5|8,4|6|7|1|5|8|3|2,38.54910278,-90.31990051,-1
R_0iUUi5aVBbyq6DX,Default Response Set,Anonymous,,,208.180.65.82,0,05/05/16 15:48,05/05/16 15:54,1,A2DB5PGPTMYVSD,1,,,,,,1,0,0,35.839,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,united states,canada ,mexico,russia,france,spain,england,portugal,italy,greece,turkey,israel,switzerland,austria,peru,brazil,argentina,columbia,costa rica,china,vietbnam,cambodia,japan,north korea,s,,4,1,8,5,6,4,2,3,8,3,2,31,Lead prime,Presentation 1,f8|sen01nn|f5|sen02np|f6|sen03pn|f4|sen04pp|f2|sen05np|f7|sen06pn|f1|sen07nn|f3|sen08pp,,Q54|sen5|sen2|sen4|sen8|sen6|sen3|sen7|sen1,6|3|5|8|2|4|1|7,7|6|2|5|8|4|3|1,,2|8|5|4|7|6|1|3,1|2|3|4|5|6|7|8,8|2|5|3|4|1|6|7,6|7|5|4|3|8|2|1,4|2|7|8|3|1|6|5,5|4|3|2|8|6|7|1,1|5|6|2|8|3|7|4,30.65829468,-96.32379913,-1
R_djqdJinEXpZ7PCZ,Default Response Set,Anonymous,,,98.18.42.21,0,05/05/16 15:46,05/05/16 15:54,1,AKG7VBOY97HKA,1,,,,,,1,0,0,87.658,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Iraq,England,United States,Isarel,greece,Russia,,,,,,,,,,,,,,,,,,,,,6,1,1,7,3,1,3,2,4,5,2,68,Lead prime,Presentation 1,f1|sen01nn|f2|sen02np|f5|sen03pn|f7|sen04pp|f3|sen05np|f8|sen06pn|f6|sen07nn|f4|sen08pp,,Q54|sen7|sen5|sen1|sen4|sen6|sen8|sen2|sen3,8|6|3|2|1|7|4|5,5|4|3|7|8|6|2|1,,7|1|6|8|5|2|3|4,1|2|3|4|5|6|7|8,1|5|4|2|8|6|3|7,1|5|2|7|8|3|6|4,7|6|5|3|2|4|8|1,8|2|7|6|4|1|3|5,7|8|4|3|6|1|5|2,37.36459351,-85.37580109,-1
R_a9Mq7GuLT1Stbff,Default Response Set,Anonymous,,,216.110.194.186,0,05/05/16 15:45,05/05/16 15:55,1,A2K03O5F2RI2T4,1,,,,,,1,0,0,93.798,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States ,Canada ,Mexico,China,Japan,England,Ireland,Iran,Iraq,Pakistan,Afghanistan,Korea,Thailand,Sweden,Russia,Germany,Kazakstan,Jordan,India,,,,,,,,4,1,8,5,1,4,2,3,7,6,2,29,Lead prime,Presentation 1 inverse,,f4|sen04pp|f1|sen03pn|f3|sen02np|f5|sen01nn|f7|sen08pp|f6|sen07nn|f8|sen06pn|f2|sen05np,Q54|sen8|sen6|sen3|sen2|sen1|sen7|sen5|sen4,8|5|4|1|3|6|7|2,3|1|2|4|7|5|6|8,,1|6|3|4|8|5|2|7,1|2|3|4|5|6|7|8,1|6|3|5|4|8|2|7,5|7|2|8|4|1|6|3,1|5|2|8|6|3|7|4,1|8|6|2|4|7|5|3,1|8|4|2|3|7|6|5,43.37399292,-124.1477051,-1
R_9t7vjGRKvk0oMtL,Default Response Set,Anonymous,,,198.7.59.92,0,05/05/16 15:48,05/05/16 15:55,1,A1SBH6VKUPSYJZ,1,1,0,0,37.69,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,uk,dubai,cuba,nigeria,,,,,,,,,,,,,,,,,,,,,5,,1,1,5,2,8,1,6,6,3,2,28,Peer prime,Presentation 1 inverse,,f1|sen04pp|f8|sen03pn|f2|sen02np|f7|sen01nn|f6|sen08pp|f3|sen07nn|f5|sen06pn|f4|sen05np,Q54|sen6|sen2|sen5|sen7|sen3|sen4|sen1|sen8,4|2|5|7|3|1|6|8,,3|7|4|1|6|8|2|5,2|3|7|5|6|4|8|1,1|2|3|4|5|6|7|8,1|8|3|4|6|7|2|5,6|1|2|4|5|3|7|8,8|4|6|7|2|3|5|1,2|4|1|3|5|8|6|7,4|5|6|3|2|7|1|8,38.79319763,-77.53659821,-1
R_8wDVmE5GEKOLSQt,Default Response Set,Anonymous,,,104.56.227.7,0,05/05/16 15:48,05/05/16 15:56,1,A18S8HN3R2LL3N,1,1,0,0,58.544,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Peru,Canada,Mexico,England,France,Spain,Ireland,Scottland,Brazil,China,Japan,Taiwan,No,,,,,,,,,,,,1,,1,8,7,3,6,5,2,4,1,2,37,Peer prime,Presentation 1 inverse,,f6|sen04pp|f8|sen03pn|f7|sen02np|f3|sen01nn|f1|sen08pp|f4|sen07nn|f2|sen06pn|f5|sen05np,Q54|sen6|sen4|sen2|sen5|sen1|sen3|sen8|sen7,8|5|2|3|4|6|1|7,,6|3|8|4|2|1|7|5,8|6|2|5|1|3|7|4,1|2|3|4|5|6|7|8,2|8|6|5|4|1|7|3,6|5|1|4|2|7|8|3,1|5|3|4|2|7|6|8,8|3|5|4|2|6|7|1,5|8|2|7|3|6|4|1,30.75639343,-88.27230072,-1
R_cCKsqwVTGwe5KgB,Default Response Set,Anonymous,,,104.228.143.186,0,05/05/16 15:52,05/05/16 16:00,1,AAQREZOK13OV7,1,1,0,0,34.055,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,America,Canada,Mexico,Panama,Brazil,Argentina,England,France,Spain,Germany,Sweden,Iceland,Greenland,China,South Korea,North Korea,Japan,Russia,,,,,,,,7,,1,5,2,6,3,5,1,8,7,1,26,Peer prime,Presentation 1,f8|sen01nn|f2|sen02np|f6|sen03pn|f3|sen04pp|f5|sen05np|f1|sen06pn|f4|sen07nn|f7|sen08pp,,Q54|sen2|sen1|sen3|sen5|sen6|sen7|sen8|sen4,5|3|8|4|6|7|2|1,,1|2|6|8|3|4|5|7,8|5|4|7|1|3|2|6,1|2|3|4|5|6|7|8,8|1|4|5|2|7|3|6,3|1|5|8|2|6|7|4,5|8|4|7|2|6|1|3,5|4|7|8|6|2|1|3,5|3|8|7|2|6|4|1,42.92640686,-78.74790192,-1
R_2bLbnLjdFRmJ19H,Default Response Set,Anonymous,,,108.227.128.247,0,05/05/16 15:50,05/05/16 16:00,1,AYUA338WFJCYE,1,,,,,,1,0,0,55.754,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,China,Japan,Afghanistan ,Isreal,Scotland,Ireland,Coo,,,,,,,,,,,,,,,,,3,1,2,5,4,7,8,6,1,5,2,27,Lead prime,Presentation 1 inverse,,f6|sen04pp|f4|sen03pn|f1|sen02np|f2|sen01nn|f5|sen08pp|f7|sen07nn|f3|sen06pn|f8|sen05np,Q54|sen1|sen5|sen4|sen6|sen7|sen3|sen8|sen2,8|4|5|3|1|6|2|7,1|6|8|5|3|7|2|4,,2|7|5|3|4|1|6|8,1|2|3|4|5|6|7|8,3|8|5|2|1|4|7|6,5|4|8|7|2|1|6|3,2|3|7|8|5|6|1|4,8|3|1|4|6|2|5|7,2|4|6|3|8|7|1|5,39.48959351,-119.7491989,-1
R_8oxSdAfEidhawT3,Default Response Set,Anonymous,,,73.255.59.86,0,05/05/16 15:55,05/05/16 16:02,1,A2YTOX7SEDJ1TC,1,,,,,,1,24.69,25.85,87.313,3,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canda,UK,IReland,Scottland,ITaly,France,Germany,Japan,North Korea,South Korea,China,Vietnam,Russia,Iraq,Iran,Egypt,Isreal,Argentina,Mexico,Uganda,South Af,,,,,7,1,6,3,8,7,4,5,2,7,2,28,Lead prime,Presentation 1,f5|sen01nn|f1|sen02np|f6|sen03pn|f8|sen04pp|f4|sen05np|f3|sen06pn|f2|sen07nn|f7|sen08pp,,Q54|sen3|sen5|sen1|sen7|sen2|sen8|sen6|sen4,3|5|2|7|4|8|1|6,4|1|5|8|3|7|6|2,,1|8|4|5|3|6|7|2,1|2|3|4|5|6|7|8,5|7|3|1|4|2|8|6,7|4|2|6|8|1|5|3,2|5|8|6|3|7|1|4,5|6|3|1|2|7|8|4,1|7|6|8|5|3|4|2,29.80310059,-94.98020172,-1
R_0ePvQzjhUt5JbiB,Default Response Set,Anonymous,,,72.238.221.58,0,05/05/16 15:55,05/05/16 16:02,1,A31A20Z5P0UJBH,1,1,12.643,12.643,35.446,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,France,Germany,Mexico,China,Canada,Spain,Italy,Portugal,G,,,,,,,,,,,,,,,,4,,1,5,4,1,5,7,6,3,3,2,64,Peer prime,Presentation 1 inverse,,f4|sen04pp|f3|sen03pn|f1|sen02np|f5|sen01nn|f7|sen08pp|f2|sen07nn|f6|sen06pn|f8|sen05np,Q54|sen2|sen4|sen3|sen7|sen5|sen1|sen6|sen8,3|4|6|2|8|1|5|7,,7|5|8|3|1|2|4|6,3|8|5|1|2|4|7|6,1|2|3|4|5|6|7|8,5|8|7|6|3|2|4|1,6|3|8|5|7|1|2|4,3|4|6|5|2|1|7|8,6|4|2|5|3|7|1|8,2|8|7|3|4|1|5|6,28.73129272,-81.51580048,-1
R_9TTPasjKYYPiZ9P,Default Response Set,Anonymous,,,73.240.53.198,0,05/05/16 15:56,05/05/16 16:03,1,A13O647FD24R4V,1,1,0,0,32.526,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,england,france,germany,brazil,cuba,canada,iceland,greenland,ausrtralia,austria,switzer,,,,,,,,,,,,,,1,,1,6,6,8,1,5,4,3,5,2,36,Peer prime,Presentation 1 inverse,,f1|sen04pp|f3|sen03pn|f8|sen02np|f6|sen01nn|f2|sen08pp|f7|sen07nn|f4|sen06pn|f5|sen05np,Q54|sen4|sen1|sen5|sen2|sen8|sen7|sen6|sen3,3|1|8|6|4|7|5|2,,8|5|6|1|7|4|2|3,2|8|6|1|4|5|3|7,1|2|3|4|5|6|7|8,1|2|3|4|8|5|7|6,8|7|5|6|1|3|4|2,4|2|8|1|7|6|5|3,7|3|4|8|5|2|1|6,1|3|4|7|2|6|5|8,44.06900024,-123.0825043,-1
R_d1hfSgSrsXVicBL,Default Response Set,Anonymous,,,63.143.200.75,0,05/05/16 15:53,05/05/16 16:03,1,ALGJHYVEK9VF3,1,,,,,,1,0,0,114.821,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Jamaica,Trindad ,St.Vincent,Dominican Republic,,,,,,,,,,,,,,,,,,,,,,7,1,2,8,4,5,8,1,2,3,2,28,Lead prime,Presentation 1 inverse,,f5|sen04pp|f4|sen03pn|f8|sen02np|f6|sen01nn|f7|sen08pp|f2|sen07nn|f3|sen06pn|f1|sen05np,Q54|sen8|sen6|sen4|sen5|sen2|sen1|sen3|sen7,4|7|5|8|3|2|1|6,4|2|5|6|1|8|7|3,,7|8|1|2|4|3|5|6,1|2|3|4|5|6|7|8,4|5|7|1|8|2|6|3,8|7|1|5|4|2|3|6,7|3|8|4|5|6|2|1,1|3|6|8|4|5|2|7,5|1|7|3|8|6|2|4,40.69200134,-73.92680359,-1
R_cH2pQT8V1XFvnxz,Default Response Set,Anonymous,,,72.252.155.19,0,05/05/16 16:04,05/05/16 16:04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,-76.80000305,-1
R_b11L2OD7D1QpPFz,Default Response Set,Anonymous,,,72.10.210.130,0,05/05/16 15:54,05/05/16 16:04,1,A3L2VS3998R77L,1,1,86.668,105.643,106.662,3,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,England,Ireland ,Poland,Germany ,Italy ,Cuba ,Australia,Russia,France,Switzerland,,,,,,,,,,,,,6,,1,3,7,2,6,4,8,1,5,2,53,Peer prime,Presentation 1,f3|sen01nn|f7|sen02np|f2|sen03pn|f6|sen04pp|f4|sen05np|f8|sen06pn|f1|sen07nn|f5|sen08pp,,Q54|sen2|sen8|sen7|sen4|sen3|sen6|sen1|sen5,3|5|8|7|2|4|6|1,,6|8|2|3|7|1|4|5,2|3|8|5|1|4|7|6,1|2|3|4|5|6|7|8,1|8|7|6|4|2|3|5,5|1|6|8|3|7|2|4,6|7|4|1|8|2|5|3,4|3|1|6|8|7|2|5,7|3|5|2|6|4|8|1,43.19419861,-74.96360016,-1
R_3UG14GGJ3e5u6z3,Default Response Set,Anonymous,,,203.189.152.220,0,05/05/16 16:06,05/05/16 16:07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5625,104.9159851,-1
R_etVuLAJbwjS93G5,Default Response Set,Anonymous,,,108.230.214.89,0,05/05/16 15:58,05/05/16 16:07,1,A34FJBQDKVH8SR,1,,,,,,1,8.327,8.327,160.324,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,chile,peru,brazil,mexico,cuba,puerto rico,costa rica,canada,usa,greenland,iceland,england,scotland,italy,greece,iraq,iran,france,germany,,,,,,,,1,1,8,3,2,1,5,6,7,4,1,46,Lead prime,Presentation 1,f3|sen01nn|f8|sen02np|f2|sen03pn|f1|sen04pp|f5|sen05np|f6|sen06pn|f4|sen07nn|f7|sen08pp,,Q54|sen3|sen5|sen1|sen2|sen8|sen4|sen6|sen7,2|4|5|3|7|6|8|1,8|4|7|5|1|2|3|6,,4|6|5|7|2|8|1|3,1|2|3|4|5|6|7|8,2|8|5|6|4|1|7|3,3|2|5|7|8|4|6|1,4|8|7|5|6|3|2|1,3|1|4|2|6|7|5|8,6|7|1|2|8|5|3|4,29.55259705,-82.52230072,-1
R_3mz3r4qDEIx6MZf,Default Response Set,Anonymous,,,67.52.241.138,0,05/05/16 16:04,05/05/16 16:12,1,AAD9C0GORA5TZ,1,1,0,0,84.811,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,3,2,5,4,1,8,6,7,2,32,Peer prime,Presentation 1 inverse,,f4|sen04pp|f5|sen03pn|f2|sen02np|f3|sen01nn|f7|sen08pp|f6|sen07nn|f8|sen06pn|f1|sen05np,Q54|sen3|sen2|sen1|sen6|sen5|sen4|sen8|sen7,6|5|4|3|2|8|1|7,,6|5|7|3|8|2|4|1,6|5|3|8|2|4|7|1,1|2|3|4|5|6|7|8,1|7|5|2|8|4|3|6,8|5|7|1|6|3|4|2,1|6|5|3|7|2|8|4,6|4|8|2|1|7|3|5,2|1|3|5|7|4|6|8,43.043396,-87.89450073,-1
R_b7AvfcZBRNR9qi9,Default Response Set,Anonymous,,,107.77.89.115,0,05/05/16 16:07,05/05/16 16:14,1,A1CIF08LYU5XMG,1,1,0,0,45.214,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,america,brazil,columbia,england,ireland,scotland,france,germany,mexico,canada,russia,,,,,,,,,,,,,,,4,,1,6,4,1,7,2,1,8,3,2,60,Peer prime,Presentation 1,f6|sen01nn|f4|sen02np|f1|sen03pn|f8|sen04pp|f2|sen05np|f7|sen06pn|f5|sen07nn|f3|sen08pp,,Q54|sen5|sen7|sen4|sen8|sen6|sen1|sen3|sen2,8|5|3|4|1|6|2|7,,7|3|1|4|8|6|5|2,1|4|8|3|2|6|7|5,1|2|3|4|5|6|7|8,1|8|7|3|2|4|6|5,1|4|8|3|2|6|7|5,8|4|6|1|3|5|7|2,3|2|5|4|8|1|6|7,1|5|3|7|8|6|2|4,39.68429565,-89.72370148,-1
R_1MKUeOGrv12Pnmt,Default Response Set,Anonymous,,,45.26.83.79,0,05/05/16 16:03,05/05/16 16:15,1,A15RJPRX0KVUFS,1,1,0,0,47.343,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,canada,england,ireland,iceland,germany,iran,iraq,russia,italy,mexico,spain,china,japan,korea,vietnam,,,,,,,,,,3,,1,1,5,8,3,4,6,2,5,2,35,Peer prime,Presentation 1,f2|sen01nn|f7|sen02np|f8|sen03pn|f3|sen04pp|f5|sen05np|f6|sen06pn|f1|sen07nn|f4|sen08pp,,Q54|sen3|sen8|sen7|sen1|sen5|sen6|sen4|sen2,3|7|2|6|8|1|4|5,,8|6|3|5|7|4|1|2,5|4|1|6|2|8|7|3,1|2|3|4|5|6|7|8,1|8|7|4|3|6|5|2,7|5|8|6|4|1|2|3,3|1|2|7|5|8|4|6,7|4|8|1|2|6|3|5,5|8|6|1|7|3|2|4,36.34570313,-94.25140381,-1
R_8HvkNFCqDXQ9AY5,Default Response Set,Anonymous,,,42.115.38.22,0,05/05/16 16:22,05/05/16 16:22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.03329468,105.8500061,-1
R_egHZXIItQgcy3Kl,Default Response Set,Anonymous,,,75.134.189.54,0,05/05/16 16:20,05/05/16 16:26,1,A3WNUUT4S3JFS,1,,,,,,1,0,0,36.7,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Lithuania,United States,Canada,Mexico,Spain,Australia,Austria,Hungary,Japan,Portugual,Iran,Iraq,Kuwait,S,,,,,,,,,,,,,6,1,7,3,7,4,7,2,5,6,1,44,Lead prime,Presentation 1 inverse,,f4|sen04pp|f7|sen03pn|f3|sen02np|f8|sen01nn|f6|sen08pp|f5|sen07nn|f2|sen06pn|f1|sen05np,Q54|sen7|sen4|sen2|sen5|sen1|sen6|sen3|sen8,2|5|7|6|8|3|1|4,3|5|8|6|4|1|7|2,,7|2|4|6|8|3|5|1,1|2|3|4|5|6|7|8,6|8|4|1|5|2|7|3,2|1|4|6|8|7|3|5,3|6|1|8|2|7|4|5,3|6|7|1|4|2|8|5,1|8|6|7|3|4|5|2,41.91149902,-83.46510315,-1
R_bQ3DqApGUpgwIbX,Default Response Set,Anonymous,,,24.51.204.211,0,05/05/16 16:19,05/05/16 16:28,1, AEAICG9RJIS4G,1,,,,,,1,0,0,54.604,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,sOUTH AFRICA,USA,BRASIL,RUSSIA,GERMANY,AUSTRALIA,NEW ZEALAND,NORWAY,SWEDEN,FINLAND,JAPAN,TAIWAN,CHINA,FRANCE,ENGLAND,,,,,,,,,,,,1,1,5,3,6,1,7,3,4,6,2,46,Lead prime,Presentation 1,f5|sen01nn|f8|sen02np|f6|sen03pn|f1|sen04pp|f3|sen05np|f7|sen06pn|f4|sen07nn|f2|sen08pp,,Q54|sen8|sen7|sen6|sen2|sen5|sen3|sen4|sen1,2|8|1|5|3|4|7|6,2|8|1|7|5|6|4|3,,8|6|1|4|3|2|7|5,1|2|3|4|5|6|7|8,7|2|3|1|4|8|5|6,5|1|3|8|4|7|2|6,6|5|2|1|7|8|3|4,4|5|3|6|1|7|8|2,4|7|2|6|3|1|5|8,26.30310059,-80.27010345,-1
R_87BiwfPx3d0OMnj,Default Response Set,Anonymous,,,69.176.13.240,0,05/05/16 16:20,05/05/16 16:28,1,A1DNPYKAVRQ0NL,1,1,0,0,38.422,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Argentina,France,Columbia,Brazil,Russia,Germany,,,,,,,,,,,,,,,,,,,6,,1,1,7,8,5,5,2,3,3,1,35,Peer prime,Presentation 1 inverse,,f4|sen04pp|f7|sen03pn|f1|sen02np|f8|sen01nn|f6|sen08pp|f3|sen07nn|f2|sen06pn|f5|sen05np,Q54|sen3|sen5|sen7|sen1|sen8|sen2|sen6|sen4,7|5|6|1|2|8|3|4,,6|7|4|8|2|1|3|5,7|2|3|8|4|1|5|6,1|2|3|4|5|6|7|8,8|1|2|4|5|6|3|7,1|5|3|7|4|8|6|2,1|8|3|2|4|7|6|5,8|6|4|2|5|7|1|3,6|4|7|1|2|5|3|8,37.31689453,-82.63960266,-1
R_1BxEPAitTc1nlt3,Default Response Set,Anonymous,,,50.30.114.40,0,05/05/16 16:21,05/05/16 16:30,1,ATOV0H5KQHI29,1,1,0,0,128.161,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,rome,europe,us,china,south america,canada,chile,peru,austrailia,england,africa,congo,netherlands,ireland,russia,,,,,,,,,,,7,,1,2,5,8,7,1,3,1,6,2,52,Peer prime,Presentation 1 inverse,,f7|sen04pp|f4|sen03pn|f5|sen02np|f2|sen01nn|f6|sen08pp|f8|sen07nn|f3|sen06pn|f1|sen05np,Q54|sen8|sen6|sen4|sen7|sen1|sen5|sen3|sen2,8|2|7|5|4|3|6|1,,8|2|7|4|5|3|1|6,1|6|7|3|4|2|8|5,1|2|3|4|5|6|7|8,8|5|4|3|7|6|2|1,6|3|4|5|8|1|2|7,1|4|8|5|6|2|3|7,5|7|8|4|1|3|2|6,6|4|1|2|8|5|7|3,36.87359619,-86.87490082,-1
R_4VLtFR6Ay6Y8Tul,Default Response Set,Anonymous,,,174.99.118.214,0,05/05/16 16:22,05/05/16 16:31,1,ACSZ7IOG3J5NR,1,1,0,0,72.075,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,UNITED STATES,CANADA,MEXICO,BRAZIL,GREAT BRITAN,SPAIN,FRANCE,,,,,,,,,,,,,,,,,,,6,,1,2,8,3,8,4,7,5,6,1,58,Peer prime,Presentation 1,f2|sen01nn|f7|sen02np|f8|sen03pn|f3|sen04pp|f4|sen05np|f1|sen06pn|f5|sen07nn|f6|sen08pp,,Q54|sen6|sen8|sen1|sen2|sen4|sen3|sen5|sen7,7|3|2|8|6|4|1|5,,7|6|1|3|8|4|2|5,8|5|1|3|4|7|6|2,1|2|3|4|5|6|7|8,1|4|3|7|2|8|6|5,4|3|7|8|5|2|6|1,8|3|5|4|2|1|7|6,4|2|3|6|1|5|8|7,6|8|3|2|5|4|7|1,35.8874054,-78.75099945,-1
R_5nkV077fppsyYpD,Default Response Set,Anonymous,,,98.150.121.36,0,05/05/16 16:23,05/05/16 16:31,1,AOD2U5UNY2TXH,1,,,,,,1,0,0,63.91,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,U.S.,Canada,Mexico,Italy,France,England,Germany,Japan,China,South Korea,North Korea,,,,,,,,,,,,,,,,4,1,8,5,5,1,4,8,6,1,1,65,Lead prime,Presentation 1,f5|sen01nn|f2|sen02np|f3|sen03pn|f7|sen04pp|f4|sen05np|f8|sen06pn|f6|sen07nn|f1|sen08pp,,Q54|sen6|sen2|sen5|sen1|sen4|sen8|sen3|sen7,5|6|4|1|7|8|3|2,7|2|1|4|6|8|5|3,,1|6|7|4|2|3|5|8,1|2|3|4|5|6|7|8,3|4|8|1|6|7|5|2,5|6|4|1|3|7|2|8,7|3|2|8|4|1|5|6,2|7|5|6|1|8|4|3,1|5|3|7|8|6|2|4,33.71530151,-116.2373962,-1
R_bKLTW8XpezQvU2N,Default Response Set,Anonymous,,,165.91.13.147,0,05/05/16 16:24,05/05/16 16:31,1,A2Q4A0C8Y3OQQ0,1,,,,,,1,0,0,63.954,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,canada,mexico,russia,france,england,italy,swizerland,norway,sweden,finald,turkey,kazakhstan,china,philippines,indonesia,thailand,australia,new zealand,chile,brazil,india,south africa,zimbab,,,1,1,3,4,2,7,4,5,8,6,2,22,Lead prime,Presentation 1 inverse,,f7|sen04pp|f2|sen03pn|f6|sen02np|f8|sen01nn|f1|sen08pp|f3|sen07nn|f5|sen06pn|f4|sen05np,Q54|sen7|sen4|sen1|sen8|sen6|sen3|sen2|sen5,3|6|4|5|2|7|1|8,8|2|7|5|1|6|3|4,,1|3|5|7|2|4|6|8,1|2|3|4|5|6|7|8,4|7|2|8|1|6|5|3,7|1|3|8|6|4|5|2,4|2|8|7|1|6|3|5,3|2|8|7|1|6|4|5,3|2|4|5|1|6|8|7,30.61309814,-96.32170105,-1
R_bg803nYWrJVYnCl,Default Response Set,Anonymous,,,31.13.99.102,0,28/04/16 16:32,28/04/16 16:32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
