ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-sen1,DO-Q-lead,DO-Q-sen6,DO-Q-sen3,DO-Q-sen5,DO-Q-sen7,DO-Q-sen8,DO-Q-sen4,LocationLatitude,LocationLongitude,LocationAccuracy
R_9LejZcO8axoHjPT,Default Response Set,Anonymous,,,68.37.176.51,0,29/03/16 15:27,29/03/16 15:34,1,AXQAMAX5I3RMS,1,,,,,,1,0,0,41.426,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,7,5,5,5,4,2,3,1,33,Lead prime,Presentation 1,f1|sen03p|f2|sen05n|f3|sen04p|f4|sen07n|f5|sen06n|f6|sen02p|f7|sen01p|f8|sen08n,,Q54|sen6|sen3|sen2|sen8|sen4|sen7|sen1|sen5,8|5|6|4|3|2|7|1,1|2|3|4|5|6|7|8,8|1|3|2|5|6|7|4,1|4|5|3|7|6|8|2,1|2|3|6|7|8|4|5,7|3|5|1|8|6|4|2,1|6|2|7|8|3|4|5,7|6|2|4|8|1|3|5,7|1|5|8|2|6|3|4,42.27340698,-83.71330261,-1
R_8034tP0F4lLm0u1,Default Response Set,Anonymous,,,99.110.214.2,0,29/03/16 15:28,29/03/16 15:34,1,ATDFF5B4NKQC7,1,1,0,0,41.738,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,sweden,denmark,ireland,france,germany,italy,albania,iraq,iran,turkey,syria,belgium,mexico,costa rica,cuba,peru,brazil,argentina,spain,england,,,,,1,7,6,8,4,3,3,7,3,2,70,Peer prime,Presentation 1 inverse,,f1|sen06n|f2|sen01p|f3|sen05n|f4|sen04p|f5|sen02p|f6|sen07n|f7|sen08n|f8|sen03p,Q54|sen4|sen7|sen6|sen1|sen3|sen8|sen2|sen5,6|3|7|2|4|5|1|8,1|2|3|4|5|6|7|8,,4|7|2|3|6|1|8|5,4|3|6|8|1|5|2|7,2|3|7|6|1|4|5|8,1|4|2|5|7|3|8|6,4|2|6|8|1|3|7|5,8|2|7|1|3|6|5|4,37.72169495,-122.444397,-1
R_aXgPVVX0P86NiXX,Default Response Set,Anonymous,,,50.83.247.176,0,29/03/16 15:22,29/03/16 15:35,1,A2YTO4EY3MNYAJ,1,1,0,0,444.876,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,africa,europe,canada,antartica,greenland,united states,russia,,,,,,,,,,,,,,,,,,,,1,3,7,6,1,2,4,5,8,2,41,Peer prime,Presentation 1,f1|sen04p|f2|sen05n|f3|sen01p|f4|sen06n|f5|sen07n|f6|sen03p|f7|sen02p|f8|sen08n,,Q54|sen8|sen7|sen1|sen6|sen4|sen2|sen5|sen3,4|8|2|3|7|1|6|5,1|2|3|4|5|6|7|8,,3|7|4|5|1|6|8|2,2|8|1|6|5|4|3|7,6|4|8|7|3|1|5|2,4|8|2|7|5|6|3|1,2|6|3|7|8|5|4|1,7|4|5|3|8|6|1|2,45.23219299,-95.97789764,-1
R_0GGynUw2j92nKnj,Default Response Set,Anonymous,,,99.157.100.121,0,29/03/16 15:30,29/03/16 15:35,1,A7204W9E8IR1R,1,1,6.954,25.014,34.332,6,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Nigeria,Afghanistan,Iran,Iraq,Hungary,Haiti,Japan,Jamaica,New Zealandq,Norway,,,,,,,,,,,,,,,,,1,5,5,7,8,8,1,2,3,2,25,Peer prime,Presentation 1 inverse,,f1|sen06n|f2|sen03p|f3|sen08n|f4|sen02p|f5|sen01p|f6|sen05n|f7|sen07n|f8|sen04p,Q54|sen5|sen6|sen4|sen2|sen8|sen1|sen7|sen3,6|3|2|4|5|1|8|7,1|2|3|4|5|6|7|8,,2|4|3|7|6|8|5|1,4|1|5|3|7|2|8|6,5|2|3|4|1|7|6|8,2|4|1|3|7|6|5|8,1|3|8|6|4|5|2|7,8|1|7|4|2|3|5|6,34.12680054,-84.5739975,-1
R_0fjkLmS8HKtZCst,Default Response Set,Anonymous,,,65.188.234.116,0,29/03/16 15:29,29/03/16 15:35,1,AUZBKS5UI3MXB,1,1,0,0,53.026,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,belgium,italy,india,mexico,canada,el salvador,saudi arab,,,,,,,,,,,,,,,,,,,1,7,7,8,1,2,3,5,3,1,26,Peer prime,Presentation 1,f1|sen02p|f2|sen05n|f3|sen01p|f4|sen08n|f5|sen07n|f6|sen04p|f7|sen03p|f8|sen06n,,Q54|sen3|sen4|sen1|sen7|sen5|sen2|sen8|sen6,7|6|1|8|2|3|5|4,1|2|3|4|5|6|7|8,,5|8|6|1|4|3|2|7,1|5|2|8|4|6|3|7,2|3|4|1|6|7|8|5,6|8|7|5|4|1|2|3,8|7|6|1|4|5|2|3,8|1|3|5|7|6|2|4,36.12420654,-80.63510132,-1
R_bwNqIvwCWGMMmdD,Default Response Set,Anonymous,,,96.47.93.53,0,29/03/16 15:30,29/03/16 15:35,1,A1LSEVXPEYMJL7,1,,,,,,1,0,0,34.418,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,China,Russia,Japan,Germany,England,Scotland,India,Slovania,Mexico,Canada,Italy,Bahamas,Chile,South AF,,,,,,,,,,,3,1,3,3,6,7,2,4,5,1,2,38,Lead prime,Presentation 1,f1|sen01p|f2|sen07n|f3|sen02p|f4|sen06n|f5|sen05n|f6|sen04p|f7|sen03p|f8|sen08n,,Q54|sen1|sen3|sen7|sen6|sen2|sen8|sen5|sen4,1|3|7|8|4|2|5|6,1|2|3|4|5|6|7|8,3|1|4|5|2|8|7|6,5|3|8|6|4|2|1|7,6|5|3|2|4|7|1|8,3|5|7|6|2|1|4|8,1|3|6|7|8|4|2|5,3|8|7|5|1|6|4|2,3|4|1|5|6|8|7|2,31.46270752,-85.62670135,-1
R_6JZO6utsxfVBIgd,Default Response Set,Anonymous,,,70.173.67.167,0,29/03/16 15:28,29/03/16 15:35,1,A3EEAG6KPMSKB7,1,,,,,,1,0,0,68.312,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Costa Rica,Japan,China,Russia,England,France,Germany,,,,,,,,,,,,,,,,8,1,3,4,5,8,4,4,6,1,1,35,Lead prime,Presentation 1,f1|sen02p|f2|sen06n|f3|sen03p|f4|sen05n|f5|sen07n|f6|sen01p|f7|sen04p|f8|sen08n,,Q54|sen2|sen4|sen6|sen1|sen8|sen5|sen7|sen3,3|7|2|5|4|8|6|1,1|2|3|4|5|6|7|8,4|2|5|6|7|1|3|8,2|3|8|5|1|4|7|6,4|6|8|5|1|7|3|2,6|7|2|5|4|8|1|3,6|8|7|3|4|2|1|5,4|5|6|3|7|1|8|2,8|6|1|4|7|3|5|2,36.22120667,-115.1685028,-1
R_72OvDRxr0UwgjFH,Default Response Set,Anonymous,,,68.192.194.156,0,29/03/16 15:28,29/03/16 15:36,1,AOKU8VR3U72SB,1,,,,,,1,26.914,88.241,89.492,4,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,china,united states,russia,canada ,mexico,venezuela,brazil,argentina,el salvador,italy,france,belgium,iraq,iran,israel,turkey,,,,,,,,,,2,1,3,2,5,4,6,3,7,8,1,22,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen02p|f3|sen05n|f4|sen04p|f5|sen03p|f6|sen06n|f7|sen07n|f8|sen01p,Q54|sen4|sen3|sen7|sen6|sen8|sen2|sen5|sen1,7|4|6|8|2|5|3|1,1|2|3|4|5|6|7|8,7|2|5|1|4|6|8|3,7|8|4|1|5|2|3|6,7|1|5|4|8|3|6|2,7|4|6|5|8|3|2|1,5|2|4|1|7|3|8|6,3|7|8|6|1|2|4|5,7|5|2|8|3|1|4|6,40.78500366,-73.40619659,-1
R_1XqlgEgTQocdM3j,Default Response Set,Anonymous,,,208.102.171.220,0,29/03/16 15:31,29/03/16 15:36,1,A1BEBN58T1E0TH,1,,,,,,1,0,0,37.682,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Japan,China,South Korea,North Korea,France,United Kingdom,Italy,Spain,Portugal,Brazil,Peru,Chile,Greenland,Norway,Sweden,Australia,New Zealand,Philippines,Indonesia,India,,,5,1,4,2,5,7,8,6,8,3,2,24,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen02p|f3|sen06n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen05n|f8|sen04p,Q54|sen6|sen3|sen5|sen4|sen2|sen1|sen8|sen7,6|5|7|4|1|8|3|2,1|2|3|4|5|6|7|8,5|4|2|7|1|3|8|6,1|7|6|8|4|2|5|3,7|1|5|6|4|2|3|8,8|1|2|4|5|7|3|6,1|2|7|4|8|6|3|5,4|5|8|7|6|2|3|1,5|8|1|4|7|2|6|3,39.25489807,-84.2390976,-1
R_5tJ72k8WGM9Vfk9,Default Response Set,Anonymous,,,173.14.194.141,0,29/03/16 15:31,29/03/16 15:36,1,A19F72FI7KBTAT,1,1,0,0,39.291,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,mexico,canada,brazil,china,england,australia,panama,guatamala,italy,,,,,,,,,,,,,,,,,1,5,2,4,5,1,6,7,3,2,34,Peer prime,Presentation 1 inverse,,f1|sen05n|f2|sen02p|f3|sen08n|f4|sen03p|f5|sen04p|f6|sen06n|f7|sen07n|f8|sen01p,Q54|sen8|sen3|sen7|sen6|sen1|sen4|sen5|sen2,6|1|8|5|7|3|4|2,1|2|3|4|5|6|7|8,,8|5|4|1|6|7|2|3,6|3|1|8|2|4|7|5,4|1|5|8|6|2|7|3,1|7|3|2|8|6|5|4,2|8|6|1|3|4|7|5,2|7|6|4|5|3|1|8,28.85279846,-81.68530273,-1
R_blvPWaYdHJmyHAh,Default Response Set,Anonymous,,,74.129.71.2,0,29/03/16 15:29,29/03/16 15:36,1,A1ARROVE5ZA4HM,1,,,,,,1,0,0,57.382,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,Iraq,Afaganistian,Kuwaittt,Syria,England,Russia,Niger,France,Germney,Poland,Italy,,,,,,,,,,,,1,1,8,2,1,6,3,7,3,4,2,30,Lead prime,Presentation 1,f1|sen03p|f2|sen06n|f3|sen01p|f4|sen08n|f5|sen07n|f6|sen02p|f7|sen04p|f8|sen05n,,Q54|sen3|sen6|sen8|sen2|sen5|sen4|sen1|sen7,7|1|3|2|4|6|5|8,1|2|3|4|5|6|7|8,1|2|3|6|5|4|8|7,7|6|3|1|8|5|4|2,4|6|7|3|1|2|5|8,6|4|8|1|5|2|7|3,7|5|3|1|4|2|6|8,1|5|4|3|2|7|8|6,7|2|3|8|6|4|1|5,37.32679749,-87.46959686,-1
R_egGEmXYs0YVEfdP,Default Response Set,Anonymous,,,97.84.30.102,0,29/03/16 15:21,29/03/16 15:38,1,A1640H4RXH8NZE,1,1,5.841,5.841,50.959,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states of america,germany,france,spain,argentina,canada,mexico,england,ireland,russia,china,japan,north korea,south kor,,,,,,,,,,,,,1,4,7,5,8,3,7,1,6,2,31,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen01p|f3|sen05n|f4|sen02p|f5|sen03p|f6|sen06n|f7|sen08n|f8|sen04p,Q54|sen5|sen8|sen1|sen2|sen6|sen4|sen7|sen3,8|5|7|3|4|2|1|6,1|2|3|4|5|6|7|8,,5|3|7|2|1|6|4|8,7|5|8|6|4|2|3|1,5|4|7|3|8|1|2|6,5|7|3|2|1|6|4|8,5|4|8|2|3|7|1|6,4|7|2|5|3|8|1|6,33.7980957,-86.4469986,-1
R_2noSntwFoz4KGjP,Default Response Set,Anonymous,,,162.27.9.20,0,29/03/16 15:29,29/03/16 15:38,1,ACLCFPUQWV591,1,,,,,,1,75.676,89.13,91.118,5,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Congo,England,london,india,tanzinia,autralia,brazil,venuzuala,zimbabwe,jjapan,,,,,,,,,,,,,,,4,1,8,6,5,4,1,2,7,3,2,47,Lead prime,Presentation 1 inverse,,f1|sen06n|f2|sen02p|f3|sen08n|f4|sen04p|f5|sen03p|f6|sen05n|f7|sen07n|f8|sen01p,Q54|sen4|sen3|sen6|sen1|sen2|sen7|sen5|sen8,2|6|1|5|7|3|4|8,1|2|3|4|5|6|7|8,6|7|2|5|4|8|3|1,2|8|6|3|7|5|4|1,5|8|4|3|7|6|1|2,2|4|3|7|1|5|6|8,2|4|8|6|3|1|7|5,2|8|7|1|5|4|3|6,7|8|1|2|3|4|6|5,41.82510376,-88.20490265,-1
R_etWRRVhfeqJe39b,Default Response Set,Anonymous,,,24.14.84.148,0,29/03/16 15:29,29/03/16 15:38,1,A1DNJ17PE2RYJZ,1,,,,,,1,3.124,91.732,107.661,5,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,England,Scotland,France,Germany,Poland,Netherlands,Russia,Japan,China,South Korea,North Korea,Thailand,Austria,Australia,Lybia,,,,,,,,3,1,7,3,1,7,8,2,2,5,1,62,Lead prime,Presentation 1,f1|sen03p|f2|sen07n|f3|sen02p|f4|sen06n|f5|sen08n|f6|sen01p|f7|sen04p|f8|sen05n,,Q54|sen1|sen8|sen4|sen6|sen5|sen3|sen7|sen2,2|7|3|6|1|8|5|4,1|2|3|4|5|6|7|8,2|8|5|4|6|1|3|7,8|7|3|1|4|6|5|2,5|2|6|7|8|1|4|3,2|6|8|7|1|3|5|4,6|3|1|4|7|5|8|2,4|6|8|7|3|5|1|2,8|5|6|7|3|4|1|2,41.76060486,-88.32009888,-1
R_dg1VOgTGAXmfCu1,Default Response Set,Anonymous,,,68.103.18.85,0,29/03/16 15:33,29/03/16 15:38,1,A1SKAGZXTWZW9D,1,1,0,0,33.804,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Enlgand,Frrance,Germany,Poland,Austria,Russia,Serbia,Greece,Turkey,Iran,Iraq,Syria,Egypt,Libya,Algeria,Morocco,Yemen,,,,,,,,,1,4,6,8,5,6,3,4,1,1,39,Peer prime,Presentation 1 inverse,,f1|sen08n|f2|sen04p|f3|sen06n|f4|sen02p|f5|sen01p|f6|sen07n|f7|sen05n|f8|sen03p,Q54|sen3|sen1|sen7|sen2|sen4|sen5|sen8|sen6,6|2|3|8|4|1|5|7,1|2|3|4|5|6|7|8,,7|2|8|1|5|6|3|4,8|3|5|4|6|1|2|7,6|8|1|3|5|4|2|7,1|8|5|6|3|2|4|7,5|4|2|1|7|6|3|8,4|8|1|3|6|2|5|7,39.03799438,-95.72779846,-1
R_3lU81bIUqEadeqF,Default Response Set,Anonymous,,,71.89.131.234,0,29/03/16 15:31,29/03/16 15:39,1,A2EAN17FAA9AQF,1,,,,,,1,0,0,34.161,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Greenland,Iceland,Brazil,France,Italy,Greece,Japan,China,Australia,Cuba,England,,,,,,,,,,,,8,1,1,8,7,6,3,3,3,5,2,21,Lead prime,Presentation 1,f1|sen01p|f2|sen05n|f3|sen04p|f4|sen07n|f5|sen06n|f6|sen02p|f7|sen03p|f8|sen08n,,Q54|sen6|sen7|sen3|sen8|sen1|sen2|sen4|sen5,6|2|7|1|4|8|5|3,1|2|3|4|5|6|7|8,7|2|5|3|6|1|4|8,5|4|7|3|8|6|1|2,5|3|8|2|6|4|7|1,5|4|3|7|2|6|1|8,5|7|1|4|3|6|8|2,1|5|7|4|2|8|6|3,4|2|8|6|3|5|7|1,44.61720276,-86.18199921,-1
R_9NaJHfMcMSvJSw5,Default Response Set,Anonymous,,,71.56.37.206,0,29/03/16 15:33,29/03/16 15:39,1,A1FV7GRQF2O7LY,1,,,,,,1,0,0,48.962,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,america,brazil,france,england,belgium,iran,iraq,israel,egypt,mexico,,,,,,,,,,,,,,,,6,1,1,7,6,7,7,8,4,5,2,48,Lead prime,Presentation 1,f1|sen01p|f2|sen06n|f3|sen02p|f4|sen07n|f5|sen05n|f6|sen03p|f7|sen04p|f8|sen08n,,Q54|sen2|sen7|sen1|sen6|sen8|sen5|sen4|sen3,8|4|6|3|1|5|7|2,1|2|3|4|5|6|7|8,1|6|8|4|3|2|5|7,4|8|5|7|3|2|1|6,5|3|8|1|4|2|6|7,5|6|7|2|4|8|1|3,3|8|7|6|2|4|5|1,4|3|7|2|8|1|6|5,2|3|4|1|6|8|7|5,33.86509705,-84.89479828,-1
R_2tN5bcunzX2JhY1,Default Response Set,Anonymous,,,173.79.103.243,0,29/03/16 15:32,29/03/16 15:39,1,A22AKWWFAN7VQM,1,1,0,0,45.349,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,America,Canada,Mexico,Ireland,Spain,Portugal,Scotland,Albania,Russia,China,Japan,Austria,Germany,C,,,,,,,,,,,,,1,2,8,5,4,6,7,1,6,1,36,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen03p|f3|sen08n|f4|sen04p|f5|sen01p|f6|sen05n|f7|sen06n|f8|sen02p,Q54|sen3|sen1|sen5|sen7|sen2|sen8|sen6|sen4,7|5|8|3|6|4|2|1,1|2|3|4|5|6|7|8,,4|3|6|1|8|2|5|7,1|3|5|8|4|2|6|7,2|3|4|6|8|1|7|5,6|1|7|8|5|4|3|2,6|2|8|7|3|1|4|5,7|2|6|3|8|4|5|1,39.04559326,-77.38529968,-1
R_2tpzp7OW7Uc4Z4p,Default Response Set,Anonymous,,,174.19.126.30,0,29/03/16 15:32,29/03/16 15:39,1,A1D3T0TD9RQ4RA,1,1,0,0,105.459,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Uk,Usa,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,5,8,3,5,4,2,25,Peer prime,Presentation 1 inverse,,f1|sen06n|f2|sen02p|f3|sen05n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen07n|f8|sen04p,Q54|sen3|sen5|sen7|sen2|sen4|sen8|sen1|sen6,6|7|2|5|8|3|1|4,1|2|3|4|5|6|7|8,,1|7|5|2|3|8|6|4,7|8|5|3|6|2|1|4,3|4|7|5|8|2|1|6,8|5|3|6|1|7|2|4,6|2|8|7|1|3|5|4,8|1|3|4|2|7|5|6,43.54690552,-116.2913055,-1
R_41HWwhq5yozL36J,Default Response Set,Anonymous,,,174.56.3.66,0,29/03/16 15:33,29/03/16 15:39,1,A2D3TXA2QAVPXW,1,1,0,0,38.542,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Pakistan,France,Great Britain,Canada,Sweden,Germany,Belgium,Congo,Israel,Turkey,Russia,,,,,,,,,,,,,,,1,2,5,5,8,1,4,6,7,1,58,Peer prime,Presentation 1 inverse,,f1|sen05n|f2|sen02p|f3|sen07n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen06n|f8|sen04p,Q54|sen1|sen3|sen8|sen4|sen5|sen6|sen7|sen2,8|1|4|5|7|2|6|3,1|2|3|4|5|6|7|8,,5|3|6|7|2|1|4|8,5|4|2|7|8|3|1|6,6|2|4|1|3|8|5|7,7|3|5|2|8|4|1|6,4|5|1|3|7|6|2|8,1|5|3|2|8|4|7|6,34.7743988,-106.7274017,-1
R_82MoUmSmUqB43GZ,Default Response Set,Anonymous,,,68.48.186.146,0,29/03/16 15:33,29/03/16 15:39,1,A1T48RHRXHAYPI,1,1,0,0,66.895,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico ,Brazil,Panama,Africa,,,,,,,,,,,,,,,,,,,,,1,1,2,8,6,4,2,2,3,1,39,Peer prime,Presentation 1,f1|sen01p|f2|sen06n|f3|sen04p|f4|sen05n|f5|sen08n|f6|sen02p|f7|sen03p|f8|sen07n,,Q54|sen1|sen4|sen7|sen5|sen6|sen3|sen2|sen8,3|1|7|4|8|2|5|6,1|2|3|4|5|6|7|8,,7|4|8|2|3|5|1|6,2|5|7|3|6|1|8|4,5|3|8|1|7|6|2|4,3|7|8|4|5|2|6|1,8|6|2|3|1|4|7|5,4|2|6|1|3|8|7|5,42.46180725,-83.09850311,-1
R_6MCnVCMZ7NZ3sl7,Default Response Set,Anonymous,,,108.242.223.13,0,29/03/16 15:30,29/03/16 15:40,1,A36O6HV8LCXLJR,1,,,,,,1,0,0,76.279,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Ireland,Scotland,England,France,Italy,Germany,Switzerland,Poland,Hungary,enmark,,,,,,,,,,,,,4,1,5,8,4,2,6,7,1,3,1,65,Lead prime,Presentation 1 inverse,,f1|sen07n|f2|sen04p|f3|sen08n|f4|sen03p|f5|sen01p|f6|sen05n|f7|sen06n|f8|sen02p,Q54|sen5|sen2|sen3|sen7|sen6|sen8|sen1|sen4,2|7|6|8|3|5|4|1,1|2|3|4|5|6|7|8,4|7|6|2|8|5|1|3,2|8|3|1|7|5|6|4,3|8|1|5|2|6|4|7,8|2|4|7|3|1|5|6,3|7|5|6|4|8|2|1,2|7|1|8|5|3|6|4,6|2|3|1|4|7|5|8,34.95109558,-101.8972015,-1
R_3xeOITdc7j3EFil,Default Response Set,Anonymous,,,198.140.4.205,0,29/03/16 15:34,29/03/16 15:40,1,A37MQE3V7PAGMB,1,,,,,,1,0,0,56.429,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,china,australia,Canada,germany,france,USA,malaysia,iraq,syria,egypt,mongolia,brazil,india,poland,ukraine,finland,scotland,iceland,greenland,,,,,,,6,1,3,8,6,6,5,4,2,7,1,36,Lead prime,Presentation 1,f1|sen01p|f2|sen05n|f3|sen04p|f4|sen07n|f5|sen08n|f6|sen03p|f7|sen02p|f8|sen06n,,Q54|sen2|sen3|sen7|sen5|sen1|sen8|sen6|sen4,4|5|1|6|3|7|2|8,1|2|3|4|5|6|7|8,1|8|2|6|4|5|7|3,6|4|3|5|1|8|7|2,6|2|1|5|7|4|3|8,5|6|2|3|8|7|1|4,2|7|8|4|6|5|3|1,1|7|3|6|5|8|4|2,6|7|2|5|3|8|4|1,35.09109497,-89.65100098,-1
R_d0vSZMIWDJWgHLn,Default Response Set,Anonymous,,,70.210.65.155,0,29/03/16 15:34,29/03/16 15:40,1,AL4WZDIXIVO2S,1,,,,,,1,0,0,39.734,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA ,UK,France,Germany,Russia,Italy,Venezuela ,Paraguay ,Uruguay ,Mexico,Canada ,Iraq,Iran,Jordan,Turkey,Syria,China,Japan,N Korea,S Kore,,,,,,5,1,6,3,1,8,3,5,8,4,2,25,Lead prime,Presentation 1,f1|sen03p|f2|sen07n|f3|sen04p|f4|sen08n|f5|sen06n|f6|sen01p|f7|sen02p|f8|sen05n,,Q54|sen6|sen7|sen1|sen8|sen5|sen4|sen3|sen2,6|8|1|2|7|3|5|4,1|2|3|4|5|6|7|8,3|4|5|6|1|7|8|2,3|1|4|5|6|8|7|2,4|1|8|7|2|6|3|5,5|7|8|3|1|4|6|2,4|2|3|5|8|1|6|7,1|6|2|8|3|7|4|5,7|6|1|4|5|8|2|3,42.93139648,-85.64969635,-1
R_0e0oPw3j5BTF8Nv,Default Response Set,Anonymous,,,68.34.242.48,0,29/03/16 15:34,29/03/16 15:40,1,A27W025UEXS1G0,1,1,0,0,42.409,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Russia,Mexcio,Spain,Chile,Sweden,Iraq,,,,,,,,,,,,,,,,,,,1,7,8,8,6,5,3,4,2,1,29,Peer prime,Presentation 1,f1|sen04p|f2|sen08n|f3|sen03p|f4|sen07n|f5|sen05n|f6|sen01p|f7|sen02p|f8|sen06n,,Q54|sen3|sen4|sen6|sen8|sen1|sen7|sen5|sen2,8|5|3|7|4|6|1|2,1|2|3|4|5|6|7|8,,6|3|1|5|8|7|2|4,6|2|4|7|8|5|3|1,6|8|1|5|7|3|4|2,8|7|3|2|4|5|6|1,6|4|3|5|1|7|8|2,3|4|7|5|1|8|6|2,42.42570496,-83.04370117,-1
R_5oFLimtoeZWUSnX,Default Response Set,Anonymous,,,69.117.80.81,0,29/03/16 15:35,29/03/16 15:40,1,A7O82NXM2PI12,1,,,,,,1,0,0,39.641,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,america,canada ,mexico,england,scotland,france,germany,norway,sweden,spain,japan,russia,israel,iran,iraq,austrailia,brazil,columbia,,,,,,,,5,1,7,5,4,7,6,8,2,3,1,35,Lead prime,Presentation 1 inverse,,f1|sen07n|f2|sen04p|f3|sen08n|f4|sen01p|f5|sen02p|f6|sen05n|f7|sen06n|f8|sen03p,Q54|sen3|sen1|sen6|sen2|sen8|sen4|sen5|sen7,2|1|6|7|8|4|5|3,1|2|3|4|5|6|7|8,4|6|5|7|3|8|2|1,3|6|2|4|1|7|5|8,5|3|7|1|8|6|2|4,3|4|1|8|5|6|7|2,4|3|1|7|8|6|5|2,3|2|1|6|8|4|7|5,8|6|7|2|5|3|1|4,40.64489746,-73.95829773,-1
