ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,mturkid,Q2,Q5,introtime_1,introtime_2,introtime_3,introtime_4,f1,sen01p,f2,sen02n,f3,sen03p,f4,sen04n,f5,sen05n,f6,sen06p,f7,sen07p,f8,sen08n,f1,sen09n,f2,sen10p,f3,sen11n,f4,sen12p,f5,sen13p,f6,sen14n,f7,sen15n,f8,sen16p,f1,sen17p,f2,sen18n,f3,sen19p,f4,sen20n,f5,sen21n,f6,sen22p,f7,sen23p,f8,sen24n,f1,sen25n,f2,sen26p,f3,sen27n,f4,sen28p,f5,sen29p,f6,sen30n,f7,sen31n,f8,sen32p,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sen9,sen10,sen11,sen12,sen13,sen14,sen15,sen16,sen17,sen18,sen19,sen20,sen21,sen22,sen23,sen24,sen25,sen26,sen27,sen28,sen29,sen30,sen31,sen32,team_inst,team1,team2,team3,team4,team5,team6,team7,team8,Q140,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,sex,age,DO-BR-FL_19,DO-BR-FL_37,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Presentation2,DO-BL-Presentation2inverse,DO-BL-Recall1,DO-BL-Recall1inverse,DO-BL-Recall2,DO-BL-Recall2inverse,DO-BL-Team,DO-BL-Competence,DO-Q-sen1,DO-Q-sen2,DO-Q-sen26,DO-Q-sen18,DO-Q-sen31,DO-Q-sen23,DO-Q-sen9,DO-Q-sen5,DO-Q-sen13,DO-Q-sen15,DO-Q-sen7,DO-Q-sen25,DO-Q-sen17,DO-Q-sen10,DO-Q-sen20,DO-Q-sen28,DO-Q-sen3,DO-Q-sen11,DO-Q-sen19,DO-Q-sen27,DO-Q-sen8,DO-Q-sen16,DO-Q-sen4,DO-Q-sen12,DO-Q-sen21,DO-Q-sen14,DO-Q-sen29,DO-Q-sen6,DO-Q-sen30,DO-Q-sen22,DO-Q-sen24,DO-Q-sen32,LocationLatitude,LocationLongitude,LocationAccuracy
R_6tXXJVfHZYXsPiJ,Default Response Set,Anonymous,,,99.162.91.102,0,2/23/2016 18:44,2/23/2016 18:55,1,56622,A1KSA3TE2KOW7E,1,1,0,0,0.954,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,3,5,1,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,3,5,3,7,6,5,1,5,7,6,4,2,6,4,4,2,27,Presentation 1,Competence|Team,f1|sen03p|f2|sen02n|f3|sen07p|f4|sen04n|f5|sen08n|f6|sen06p|f7|sen01p|f8|sen05n,,,,sen7|sen2|sen6|sen8|sen5|sen1|sen4|sen3,,,,team_inst|team4|team3|team6|team8|team7|team2|team1|team5,Q140|comp7|comp6|comp4|comp3|comp5|comp1|comp2|comp8,1|2|3|4|5|6|7|8,7|4|6|5|8|1|2|3,,,,,,6|7|5|8|3|1|4|2,,,5|7|2|3|1|6|8|4,,,,,,6|5|3|8|1|2|4|7,,,,4|2|6|8|7|1|3|5,,3|6|7|4|1|5|8|2,,,,,7|8|6|3|2|1|5|4,,,,,34.25210571,-118.7843018,-1
R_7PAmi4jzzcs3vuZ,Default Response Set,Anonymous,,,107.10.82.141,0,2/23/2016 18:49,2/23/2016 18:55,1,32117,A3F699LOI9WC88,1,1,0,0,35.863,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Libya,Algeria,Austrailia,Norway,Finland,France,Sweden,Hungary,Spain,Philippines,United Kingdom,Ire,,,,,,,,,,,,,,,,,,,1,2,3,7,6,5,3,4,,,,,,,,,,,,,,,,,1,5,5,6,6,6,5,4,6,1,5,5,5,5,4,5,4,4,1,29,Presentation 1 inverse,Competence|Team,,f1|sen09n|f2|sen13p|f3|sen15n|f4|sen16p|f5|sen10p|f6|sen14n|f7|sen11n|f8|sen12p,,,,sen9|sen14|sen13|sen15|sen11|sen10|sen12|sen16,,,team_inst|team2|team8|team5|team7|team6|team4|team1|team3,Q140|comp7|comp2|comp6|comp5|comp4|comp1|comp8|comp3,,,,,,,1|2|3|4|5|6|7|8,,8|2|1|6|7|3|5|4,5|8|7|1|2|3|6|4,,,,2|7|3|5|1|4|8|6,,,,7|6|8|2|4|5|3|1,,,,4|2|6|8|7|3|1|5,,1|4|8|7|3|2|6|5,,4|2|3|6|1|7|8|5,,,,,,,44.34829712,-88.25669861,-1
R_9N4rJbmkpMVEMtf,Default Response Set,Anonymous,,,104.13.80.255,0,2/23/2016 18:42,2/23/2016 18:55,1,75390,A167ZMF9JA4564,1,1,453.654,476.49,479.006,10,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,England,Wales,Russia,Northern Ireland,Ireland,Mexico,Sweden,Denmark,Argentina,Togo,Djibouti,South Africa,Brazil,Jamaca,Canada,Japan,China,Tiawan,,,,,,,3,2,1,8,5,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,5,4,6,6,6,6,1,5,5,5,6,5,4,5,4,1,22,Presentation 1,Competence|Team,f1|sen01p|f2|sen04n|f3|sen07p|f4|sen08n|f5|sen05n|f6|sen06p|f7|sen03p|f8|sen02n,,,,sen7|sen6|sen1|sen2|sen8|sen5|sen3|sen4,,,,team_inst|team4|team5|team3|team7|team8|team1|team6|team2,Q140|comp2|comp3|comp6|comp7|comp4|comp1|comp8|comp5,1|2|3|4|5|6|7|8,5|3|6|2|7|1|4|8,,,,,,2|7|8|1|4|3|5|6,,,2|8|6|3|7|5|4|1,,,,,,2|5|4|1|3|6|8|7,,,,8|7|2|4|6|5|1|3,,3|5|8|4|7|1|2|6,,,,,6|5|2|7|1|3|8|4,,,,,39.95559692,-86.01390076,-1
R_6K9BkcDsV0XDBFH,Default Response Set,Anonymous,,,205.209.65.95,0,2/23/2016 18:49,2/23/2016 18:56,1,40979,AMYURTQIMAC8T,1,1,0,0,2.089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,8,2,2,8,,,,,,,,,1,4,6,5,6,6,6,5,4,1,5,6,7,6,6,4,5,5,2,29,Presentation 2,Competence|Team,,,f1|sen17p|f2|sen24n|f3|sen22p|f4|sen20n|f5|sen18n|f6|sen23p|f7|sen19p|f8|sen21n,,,,sen21|sen23|sen24|sen20|sen18|sen17|sen19|sen22,,team_inst|team8|team7|team4|team3|team1|team6|team2|team5,Q140|comp2|comp8|comp1|comp5|comp6|comp7|comp4|comp3,,,,3|2|6|1|4|5|8|7,,1|4|7|3|5|2|6|8,,,,,,,1|2|3|4|5|6|7|8,,2|8|3|7|4|1|5|6,,,,2|3|8|6|4|5|1|7,,,,,,7|3|8|2|1|6|4|5,,,,,4|7|6|1|8|2|3|5,5|1|4|7|2|8|6|3,,45.72259521,-68.79509735,-1
R_3W4b3peCLfaVUs5,Default Response Set,Anonymous,,,174.134.218.130,0,2/23/2016 18:48,2/23/2016 18:56,1,94347,A1DJNUJZN8FE7N,1,1,0,0,3,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,australia,USA,UK,Canada,mexico,spain,germany,russia,china,egypt,morroco,netherlands,poland,switzerland,sw,,,,,,,,,,,,,,,,,,,6,4,8,5,8,1,7,2,,,,,,,,,,,,,,,,,1,7,6,7,7,7,7,7,7,1,6,6,6,6,6,6,6,6,1,25,Presentation 1 inverse,Competence|Team,,f1|sen14n|f2|sen16p|f3|sen11n|f4|sen10p|f5|sen12p|f6|sen09n|f7|sen15n|f8|sen13p,,,,sen9|sen16|sen15|sen11|sen13|sen12|sen14|sen10,,,team_inst|team7|team4|team3|team1|team8|team6|team2|team5,Q140|comp6|comp8|comp3|comp7|comp4|comp5|comp2|comp1,,,,,,,1|2|3|4|5|6|7|8,,1|5|6|8|3|4|7|2,3|7|5|6|4|1|2|8,,,,8|3|6|1|2|4|7|5,,,,3|8|6|7|2|5|1|4,,,,6|3|1|4|5|2|7|8,,5|7|2|3|4|8|1|6,,5|7|3|2|1|6|8|4,,,,,,,35.54980469,-118.917099,-1
R_4JiItWLBGd7Uu7H,Default Response Set,Anonymous,,,68.12.117.226,0,2/23/2016 18:50,2/23/2016 18:56,1,13372,A29N8JHTKLT99B,1,1,0,0,33.166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,United Kingdom,Canada,Mexico,Colombia,Honduras,France,Germany,Portuagal,Spain,Italy,Switzerland,Luxumberg,Albania,Croatia,Russia,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,4,6,8,3,7,1,4,5,4,5,5,6,5,6,1,6,5,4,5,5,6,5,6,1,39,Presentation 2 inverse,Competence|Team,,,,f1|sen25n|f2|sen29p|f3|sen31n|f4|sen32p|f5|sen26p|f6|sen27n|f7|sen30n|f8|sen28p,,,,sen32|sen30|sen29|sen25|sen26|sen31|sen28|sen27,team_inst|team6|team4|team1|team3|team7|team2|team8|team5,Q140|comp6|comp4|comp1|comp7|comp2|comp8|comp5|comp3,,,6|7|2|3|5|8|1|4,,7|4|6|2|8|3|1|5,,,,,,,1|2|3|4|5|6|7|8,,,,8|5|7|1|6|4|3|2,,,,5|3|2|7|6|1|8|4,,,,,,,1|8|2|7|3|5|6|4,,8|7|5|4|3|6|2|1,,,3|7|5|1|8|4|2|6,35.51539612,-97.52760315,-1
R_eWNVIWMFhQfsL5z,Default Response Set,Anonymous,,,68.36.145.235,0,2/23/2016 18:51,2/23/2016 18:56,1,85997,A1U8PQZ1IX546E,1,1,0,0,7.007,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,Canada,Africa,Asia,China,South America,Antartica,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,8,3,6,2,2,,,,,,,,,,,,,,,,,1,5,5,5,5,4,6,6,4,1,2,3,3,4,4,3,3,2,2,22,Presentation 1 inverse,Team|Competence,,f1|sen11n|f2|sen16p|f3|sen15n|f4|sen13p|f5|sen12p|f6|sen09n|f7|sen14n|f8|sen10p,,,,sen9|sen10|sen14|sen13|sen15|sen16|sen11|sen12,,,team_inst|team2|team8|team3|team7|team5|team6|team1|team4,Q140|comp8|comp6|comp2|comp4|comp1|comp3|comp7|comp5,,,,,,,1|2|3|4|5|6|7|8,,3|5|4|6|1|8|7|2,7|1|3|2|4|6|5|8,,,,5|3|7|8|2|4|1|6,,,,6|8|1|7|4|3|5|2,,,,3|1|2|5|4|6|7|8,,5|4|7|8|2|6|3|1,,7|5|3|6|4|1|8|2,,,,,,,42.42790222,-83.14360046,-1
R_2lBEhb4oMJrPuyV,Default Response Set,Anonymous,,,12.181.193.6,0,2/23/2016 18:50,2/23/2016 18:56,1,31814,A19L9MK673JAAG,1,1,0,0,83.242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,China,Mexico,Scotland,Canada,Portugal,Japan,Korea,Venezula,Egypt,Qatar,Kuwaiit,Brazil,Thailand,Lao,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,1,8,7,7,,,,,,,,,1,5,4,5,6,6,7,5,6,1,6,5,5,7,7,6,5,6,1,30,Presentation 2,Team|Competence,,,f1|sen19p|f2|sen18n|f3|sen22p|f4|sen20n|f5|sen24n|f6|sen23p|f7|sen17p|f8|sen21n,,,,sen19|sen22|sen21|sen24|sen23|sen18|sen20|sen17,,team_inst|team7|team6|team4|team8|team2|team1|team5|team3,Q140|comp2|comp3|comp7|comp8|comp4|comp5|comp6|comp1,,,,3|7|6|1|5|4|8|2,,4|7|1|5|2|3|6|8,,,,,,,1|2|3|4|5|6|7|8,,1|8|6|7|4|2|3|5,,,,2|8|7|1|6|5|3|4,,,,,,2|4|7|6|5|8|1|3,,,,,8|6|7|3|2|1|4|5,8|6|1|2|3|7|5|4,,32.93460083,-97.25170135,-1
R_08sL5iJkrYJFEkB,Default Response Set,Anonymous,,,174.60.137.86,0,2/23/2016 18:45,2/23/2016 18:56,1,97907,A120TOLQ1KGPLQ,1,1,0,0,69.125,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,China,England,France,Spain,Portugal,Denmark,Norway,Finland,Iceland,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,4,8,6,5,,,,,,,,,,,,,,,,,1,3,5,3,3,5,7,5,5,1,5,6,6,5,5,7,5,5,2,38,Presentation 1 inverse,Competence|Team,,f1|sen14n|f2|sen10p|f3|sen09n|f4|sen13p|f5|sen16p|f6|sen15n|f7|sen11n|f8|sen12p,,,,sen16|sen12|sen9|sen10|sen15|sen11|sen13|sen14,,,team_inst|team8|team3|team1|team6|team7|team5|team4|team2,Q140|comp5|comp6|comp4|comp8|comp1|comp3|comp7|comp2,,,,,,,1|2|3|4|5|6|7|8,,1|8|7|2|5|4|6|3,4|3|2|5|1|8|6|7,,,,6|3|8|5|7|4|2|1,,,,2|4|6|3|1|7|8|5,,,,5|4|2|7|8|6|1|3,,5|3|1|6|4|7|8|2,,5|3|2|1|6|4|7|8,,,,,,,39.79679871,-76.99299622,-1
R_b2x5QAgjzDUlnIF,Default Response Set,Anonymous,,,152.2.87.211,0,2/23/2016 18:51,2/23/2016 18:57,1,81702,A2QB3M030UWH53,1,1,0,0,31.1,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states,canada,meixco,great britain,france,germany,spain,brazil,panama,portugal,italy,china,japan,australia,new zealand,russia,belgium,netherlands,arge,,,,,,,,,,,,,,,3,5,4,5,2,7,1,7,,,,,,,,,,,,,,,,,1,7,7,7,7,7,7,7,7,1,6,6,6,6,6,6,6,6,1,44,Presentation 1 inverse,Team|Competence,,f1|sen15n|f2|sen10p|f3|sen09n|f4|sen13p|f5|sen12p|f6|sen11n|f7|sen14n|f8|sen16p,,,,sen10|sen13|sen16|sen11|sen12|sen15|sen9|sen14,,,team_inst|team1|team2|team7|team3|team5|team4|team6|team8,Q140|comp5|comp7|comp6|comp3|comp8|comp2|comp1|comp4,,,,,,,1|2|3|4|5|6|7|8,,8|6|1|4|7|5|2|3,7|5|8|4|2|6|1|3,,,,4|8|5|2|7|6|1|3,,,,5|1|4|3|7|6|8|2,,,,1|4|5|3|8|2|6|7,,3|1|2|6|4|5|7|8,,1|5|6|2|8|7|3|4,,,,,,,36.05250549,-79.10769653,-1
R_9Evypb4jpJvosDP,Default Response Set,Anonymous,,,64.184.83.198,0,2/23/2016 18:51,2/23/2016 18:57,1,61426,A75N0N2PWNC9Q,1,1,0,0,11.987,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states,canada,russia,england,france,netherlands,mexico,colombia,brazil,portugal,boliva,paraguay,san salvador,el salvador,germany,lithuania,afghanistan,iran,iraq,pakistan,saudia arabia,,,,,6,4,6,8,2,8,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,2,39,Presentation 1,Competence|Team,f1|sen03p|f2|sen05n|f3|sen07p|f4|sen02n|f5|sen08n|f6|sen06p|f7|sen01p|f8|sen04n,,,,sen4|sen8|sen7|sen1|sen6|sen5|sen2|sen3,,,,team_inst|team2|team7|team5|team6|team4|team3|team8|team1,Q140|comp1|comp3|comp6|comp8|comp5|comp4|comp7|comp2,1|2|3|4|5|6|7|8,6|4|7|5|8|2|1|3,,,,,,3|5|8|2|7|1|4|6,,,1|3|4|8|2|7|5|6,,,,,,6|5|2|7|8|1|3|4,,,,6|4|8|5|2|3|1|7,,4|5|6|2|7|3|1|8,,,,,2|5|4|8|7|6|1|3,,,,,38.48219299,-86.00710297,-1
R_1QQjmu4vbOlsu21,Default Response Set,Anonymous,,,67.171.231.229,0,2/23/2016 18:42,2/23/2016 18:57,1,45612,A320QA9HJFUOZO,1,1,0,0,461.911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Paraguay,Panama,France,Pakistan,Iran,Syria,Iraq,Germany,Armenia,Jordan,Israel,Iceland,Argentina,Brazil,Chile,Costa Rica,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,8,4,5,7,7,4,1,5,5,4,5,7,5,6,4,1,5,5,6,5,6,7,6,5,1,29,Presentation 2 inverse,Team|Competence,,,,f1|sen25n|f2|sen26p|f3|sen27n|f4|sen28p|f5|sen29p|f6|sen31n|f7|sen30n|f8|sen32p,,,,sen31|sen27|sen30|sen32|sen29|sen26|sen25|sen28,team_inst|team7|team6|team4|team5|team1|team3|team2|team8,Q140|comp8|comp4|comp3|comp1|comp7|comp6|comp2|comp5,,,2|1|4|3|8|6|7|5,,2|7|8|3|6|4|5|1,,,,,,,1|2|3|4|5|6|7|8,,,,1|8|6|2|7|5|3|4,,,,7|3|6|4|5|8|2|1,,,,,,,5|4|8|3|6|2|1|7,,5|4|8|6|3|7|1|2,,,5|1|7|2|3|6|4|8,44.04859924,-123.219696,-1
R_0kzA0U6Oot2ji97,Default Response Set,Anonymous,,,68.35.23.92,0,2/23/2016 18:50,2/23/2016 18:57,1,70853,A4ZPIPBDO624H,1,1,0,0,80.434,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Spain,France,Gernamy,Netherlands,Denmark,Italy,Cameroon,Nigeria,Congo,South Africa,Mexico,Canada,Finland,Scotland,Ireland,Portugal,I,,,,,,,,5,6,5,8,4,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,3,5,5,4,6,3,1,5,7,5,5,6,5,6,3,1,37,Presentation 1,Team|Competence,f1|sen07p|f2|sen08n|f3|sen03p|f4|sen05n|f5|sen02n|f6|sen01p|f7|sen06p|f8|sen04n,,,,sen7|sen5|sen4|sen8|sen2|sen1|sen3|sen6,,,,team_inst|team1|team3|team6|team5|team2|team4|team8|team7,Q140|comp5|comp3|comp8|comp6|comp7|comp2|comp4|comp1,1|2|3|4|5|6|7|8,1|7|5|8|2|6|4|3,,,,,,6|2|5|7|3|4|1|8,,,7|3|1|8|5|6|2|4,,,,,,5|4|3|8|1|2|7|6,,,,6|2|7|1|4|5|8|3,,7|2|8|4|5|1|6|3,,,,,3|6|2|8|4|5|1|7,,,,,34.66850281,-86.55760193,-1
R_1FjmjXNGqiwNVbv,Default Response Set,Anonymous,,,65.29.205.174,0,2/23/2016 18:49,2/23/2016 18:59,1,68062,A2CF2BD4Q0ZDJN,1,1,0,0,33.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Guatamala,Brazil,Belize,Cuba,Virgin Islands,Haiti,Dominican republic,Argentina,Colu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,5,7,3,1,6,1,5,5,6,4,5,5,5,5,1,5,3,6,3,5,5,6,4,1,53,Presentation 2 inverse,Competence|Team,,,,f1|sen25n|f2|sen26p|f3|sen30n|f4|sen32p|f5|sen29p|f6|sen31n|f7|sen27n|f8|sen28p,,,,sen26|sen27|sen30|sen32|sen28|sen31|sen25|sen29,team_inst|team3|team1|team7|team6|team4|team8|team5|team2,Q140|comp4|comp5|comp8|comp7|comp1|comp3|comp6|comp2,,,8|3|1|6|5|7|2|4,,2|6|4|7|3|5|8|1,,,,,,,1|2|3|4|5|6|7|8,,,,3|5|6|1|2|8|4|7,,,,1|6|8|4|5|2|7|3,,,,,,,4|3|7|2|1|8|6|5,,6|7|8|3|4|5|1|2,,,4|7|1|5|8|3|6|2,39.63890076,-84.40499878,-1
R_5bvKIacCgGvy4nz,Default Response Set,Anonymous,,,173.171.16.63,0,2/23/2016 18:50,2/23/2016 18:59,1,20974,A3OYUJ6E6BJS4H,1,1,0,0,96.718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,England,Canada,Mexico,Argentina,France,Germany,Italy,Norway,Sweden,Japan,China,PHillipines,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,8,5,6,8,3,,,,,,,,,1,6,5,4,3,5,6,5,6,1,5,3,4,4,6,5,5,5,1,48,Presentation 2,Competence|Team,,,f1|sen17p|f2|sen21n|f3|sen19p|f4|sen18n|f5|sen20n|f6|sen23p|f7|sen22p|f8|sen24n,,,,sen19|sen23|sen18|sen20|sen22|sen24|sen21|sen17,,team_inst|team7|team6|team8|team1|team2|team4|team3|team5,Q140|comp8|comp4|comp3|comp6|comp5|comp2|comp1|comp7,,,,2|7|5|6|4|1|3|8,,6|7|4|1|8|2|3|5,,,,,,,1|2|3|4|5|6|7|8,,2|7|4|6|5|3|1|8,,,,7|8|2|6|5|4|3|1,,,,,,6|8|7|2|4|3|5|1,,,,,5|4|3|8|7|2|6|1,4|3|1|8|7|2|5|6,,28.37750244,-82.50050354,-1
R_bwHNscCTHPnK7qt,Default Response Set,Anonymous,,,108.183.22.202,0,2/23/2016 18:53,2/23/2016 18:59,1,26127,A26AI2P6IOPDWV,1,1,0,0,37.6,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canada,united states,mexico,guatamala,costa rica,eduador,salvador,domican republic,cuba,brazil,chile,argentina,france,germany,italy,switzerland,soviet union,japan,n korea,s k,,,,,,2,8,5,3,5,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,4,4,4,4,4,1,5,5,4,4,3,3,4,4,1,32,Presentation 1,Competence|Team,f1|sen07p|f2|sen02n|f3|sen03p|f4|sen08n|f5|sen04n|f6|sen06p|f7|sen01p|f8|sen05n,,,,sen2|sen3|sen5|sen6|sen8|sen7|sen4|sen1,,,,team_inst|team3|team7|team4|team1|team8|team2|team6|team5,Q140|comp8|comp6|comp7|comp3|comp5|comp1|comp4|comp2,1|2|3|4|5|6|7|8,2|7|6|3|1|4|8|5,,,,,,8|2|6|4|1|3|5|7,,,6|8|7|5|3|1|4|2,,,,,,3|5|8|1|7|4|2|6,,,,1|3|7|8|2|4|5|6,,4|8|3|5|2|1|6|7,,,,,8|2|6|5|7|1|3|4,,,,,42.68490601,-73.83180237,-1
R_blwdlgSLgA7trXD,Default Response Set,Anonymous,,,99.58.42.125,0,2/23/2016 18:54,2/23/2016 19:00,1,56483,A17D6BK59S31BM,1,1,0,0,6.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Australia,Mexico,Canada,Argentina,Poland,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,1,3,3,6,2,,,,,,,,,1,3,4,5,3,5,3,4,6,1,4,5,5,5,5,5,3,3,1,26,Presentation 2,Team|Competence,,,f1|sen19p|f2|sen21n|f3|sen23p|f4|sen24n|f5|sen20n|f6|sen17p|f7|sen22p|f8|sen18n,,,,sen19|sen18|sen21|sen22|sen20|sen17|sen24|sen23,,team_inst|team7|team1|team8|team2|team4|team3|team6|team5,Q140|comp8|comp2|comp1|comp6|comp5|comp4|comp3|comp7,,,,1|8|2|6|5|7|3|4,,2|7|3|1|4|8|5|6,,,,,,,1|2|3|4|5|6|7|8,,4|1|8|2|5|3|6|7,,,,4|2|7|8|1|6|5|3,,,,,,7|8|6|2|4|5|3|1,,,,,7|1|8|6|2|4|3|5,1|6|4|7|2|5|3|8,,30.09829712,-95.35700226,-1
R_24BcUMh35Yvw60t,Default Response Set,Anonymous,,,204.84.217.254,0,2/23/2016 18:54,2/23/2016 19:00,1,69411,AQVXVMX61864S,1,1,0,0,1.436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Canada,USA,Mexico,Barbados,Carribeans,haiti,jamaica,Dominican Republic,Chian,Russia,Chad,Chile,Cameroon,Egypt,israel,Palestin,Libya,Senegal,South Africa,Canada,,,,,,,,,,,,,,,,,,,,,,6,7,2,1,5,5,6,6,,,,,,,,,1,5,3,5,2,6,2,4,4,1,7,5,6,4,6,3,5,2,1,25,Presentation 2,Team|Competence,,,f1|sen22p|f2|sen18n|f3|sen17p|f4|sen21n|f5|sen24n|f6|sen23p|f7|sen19p|f8|sen20n,,,,sen22|sen21|sen20|sen23|sen24|sen19|sen18|sen17,,team_inst|team3|team4|team2|team5|team8|team1|team7|team6,Q140|comp8|comp3|comp7|comp4|comp5|comp6|comp2|comp1,,,,7|3|5|4|1|6|2|8,,3|6|2|8|7|1|5|4,,,,,,,1|2|3|4|5|6|7|8,,6|7|2|8|5|3|1|4,,,,1|6|3|8|2|7|5|4,,,,,,7|3|4|5|8|6|1|2,,,,,1|7|5|6|3|2|8|4,6|2|1|7|4|3|8|5,,35.94999695,-78.96160126,-1
